index,annotation_symbol
13,+
57,N
250,N
471,N
625,V
866,N
1081,N
1298,N
1586,N
1818,N
2028,N
2249,N
2508,N
2749,N
2987,N
3246,N
3464,N
3674,N
3841,V
4151,N
4381,N
4595,N
4825,N
5124,N
5363,N
5631,N
5828,N
6092,N
6364,N
6531,V
6740,N
6947,N
7187,N
7414,N
7617,N
7842,N
8115,F
8399,N
8669,N
8876,N
9103,N
9415,N
9678,N
9899,N
10247,N
10498,N
10750,N
10952,N
11072,V
11427,N
11670,N
11923,N
12167,N
12376,N
12506,V
12789,N
13016,N
13201,N
13452,N
13723,N
13977,N
14197,N
14449,N
14667,N
14954,N
15184,N
15413,N
15642,N
15874,N
16125,N
16352,N
16606,N
16845,N
16998,V
17259,N
17521,N
17787,N
18054,N
18257,N
18513,N
18747,N
18977,N
19102,V
19355,N
19555,N
19767,N
20034,N
20274,N
20510,N
20692,N
21047,N
21246,N
21444,N
21638,N
21840,N
22083,N
22356,N
22618,N
22876,N
23184,N
23438,N
23691,N
23939,N
24193,N
24431,N
24700,N
24968,N
25192,N
25390,N
25528,V
25846,N
26103,N
26308,N
26514,N
26779,N
27111,N
27365,N
27579,N
27826,N
28099,N
28332,N
28619,N
28886,N
29135,N
29413,N
29661,N
29909,N
30205,N
30448,N
30683,N
30955,N
31150,N
31423,N
31636,N
31916,N
32151,N
32340,N
32552,N
32805,N
33083,N
33338,N
33605,N
33870,N
34130,N
34379,N
34606,N
34800,N
35070,N
35223,V
35373,V
35695,N
35914,N
36166,N
36419,N
36644,N
36888,N
37120,N
37329,N
37611,N
37875,N
38133,N
38369,N
38602,N
38851,N
39066,N
39341,N
39556,N
39836,N
40111,N
40328,N
40537,N
40777,N
41046,N
41300,N
41565,N
41816,N
42048,N
42288,N
42488,N
42680,N
42918,N
43115,N
43345,N
43549,N
43799,N
44132,N
44371,N
44607,V
44747,V
45051,N
45208,V
45513,N
45671,V
45981,N
46235,N
46428,V
46666,N
46848,V
47111,N
47356,N
47584,V
47827,N
48100,N
48301,V
48520,V
48836,N
49088,N
49315,N
49517,N
49677,V
49996,N
50288,N
50559,N
50811,N
51058,N
51323,N
51521,N
51813,N
52084,N
52368,N
52612,N
52919,N
53168,N
53420,N
53665,N
53964,N
54245,N
54552,N
54781,N
54998,N
55233,N
55543,N
55795,N
56059,N
56310,N
56598,N
56871,N
57127,N
57371,N
57599,N
57852,N
58092,N
58361,N
58572,N
58838,N
59066,N
59401,N
59609,N
59879,N
60118,N
60360,N
60565,N
60763,N
61017,N
61272,N
61526,N
61791,N
62019,N
62251,N
62474,N
62710,N
62978,N
63209,N
63477,N
63716,N
63945,N
64218,N
64468,N
64769,N
64991,N
65238,N
65520,N
65808,N
66039,N
66302,N
66624,N
66822,N
67079,N
67331,N
67572,N
67636,~
67838,N
68118,N
68361,N
68564,N
68821,N
69079,N
69303,N
69525,N
69750,N
70016,N
70290,N
70535,N
70792,N
71026,N
71282,N
71482,~
71506,N
71728,N
71935,N
72063,V
72234,V
72567,N
72792,N
73016,N
73224,N
73463,N
73712,N
73993,N
74250,N
74469,N
74591,V
74829,N
75070,N
75275,N
75478,N
75660,a
75955,N
76223,N
76448,N
76686,N
76898,N
77151,N
77349,N
77540,N
77797,N
78035,N
78277,N
78521,N
78766,N
78987,N
79166,N
79476,N
79718,N
79957,N
80212,N
80461,N
80585,V
80902,N
81064,~
81184,N
81386,N
81644,N
81875,N
82098,N
82307,~
82390,N
82666,N
82919,N
83132,N
83394,N
83665,N
83915,N
84045,V
84319,N
84523,N
84787,N
85059,N
85323,N
85575,N
85815,N
86076,N
86313,N
86537,N
86743,V
87128,N
87401,N
87677,N
87887,N
88148,N
88260,~
88393,N
88634,N
88856,N
89073,N
89314,N
89598,N
89897,N
90162,N
90367,N
90589,N
90856,N
91120,N
91361,N
91586,N
91836,N
92138,N
92402,N
92559,V
92812,N
93011,N
93258,N
93384,V
93666,N
93921,N
94185,N
94477,N
94707,N
95048,N
95280,N
95575,N
95839,N
96097,N
96396,N
96621,N
96781,a
97092,N
97338,N
97577,N
97832,N
98078,N
98385,N
98563,N
98789,N
99069,N
99317,N
99571,N
99830,N
100035,N
100268,N
100555,N
100728,V
100975,N
101238,N
101457,N
101657,N
101908,N
102140,N
102382,N
102645,N
102918,N
103166,N
103441,N
103652,N
103886,N
104138,N
104425,N
104724,N
104956,N
105187,N
105424,N
105704,N
105949,N
106156,N
106382,N
106529,V
106821,N
107088,N
107313,N
107522,N
107733,N
107979,N
108192,N
108309,V
108653,N
108836,N
109059,N
109301,N
109544,N
109765,N
110003,N
110254,N
110508,N
110766,N
110994,N
111260,N
111532,N
111764,N
111998,N
112267,N
112495,N
112703,N
112952,N
113163,N
113372,N
113611,N
113922,N
114182,N
114392,N
114589,N
114767,N
115061,N
115328,N
115560,N
115795,N
115925,V
116225,N
116466,N
116699,N
116908,N
117162,N
117509,N
117760,N
117990,N
118307,N
118542,N
118788,N
119017,N
119265,N
119498,N
119676,V
119978,N
120184,N
120411,N
120750,N
121055,N
121308,N
121558,N
121834,N
122081,N
122363,N
122593,N
122836,N
123070,N
123290,N
123511,N
123819,N
124052,N
124293,N
124527,N
124824,N
125095,N
125309,N
125572,N
125825,N
126121,N
126398,N
126638,N
126887,N
127162,N
127409,N
127644,N
127874,N
128134,N
128420,N
128620,N
128869,N
129010,V
129306,N
129521,N
129755,N
130015,N
130275,N
130550,N
130820,N
131147,N
131502,N
131754,N
132012,N
132273,N
132535,N
132806,N
133046,N
133337,N
133632,N
133888,N
134089,N
134380,N
134642,N
134895,N
135169,N
135400,N
135644,N
135852,N
136092,N
136334,N
136663,N
136904,N
137188,N
137436,N
137680,N
137925,N
138152,N
138411,N
138664,N
138929,N
139284,N
139527,N
139777,N
140030,N
140249,N
140545,N
140829,N
141105,N
141358,N
141649,N
141919,N
142194,N
142385,N
142613,N
142865,N
143103,N
143390,N
143666,N
143937,N
144200,N
144447,N
144671,N
144918,N
145128,N
145415,N
145706,N
145938,N
146194,N
146403,N
146622,N
146836,N
147037,N
147245,N
147572,N
147831,N
148101,N
148335,N
148547,N
148781,N
149015,N
149235,N
149558,N
149827,N
150049,N
150315,N
150572,N
150820,N
151031,N
151246,N
151456,N
151554,+
151617,V
151748,V
151936,V
152055,V
152196,V
152338,V
152488,+
152603,N
152741,V
153060,N
153293,N
153497,N
153755,N
154044,N
154311,N
154552,N
154775,N
155024,N
155396,N
155637,N
155904,N
156158,N
156444,N
156699,N
156936,N
157176,N
157397,N
157608,N
157821,N
158036,N
158308,N
158548,N
158948,N
159209,N
159476,N
159734,N
159935,N
160177,N
160439,N
160722,N
160980,N
161212,N
161477,N
161701,N
161933,N
162165,N
162438,N
162699,N
162842,V
163127,N
163360,N
163594,N
163849,N
163975,V
164221,N
164446,N
164741,N
165015,N
165281,N
165494,N
165694,N
165928,N
166189,N
166469,N
166685,N
166883,N
167127,N
167377,N
167624,N
167894,N
168196,N
168444,N
168685,N
168952,N
169218,N
169450,N
169714,N
170053,N
170222,V
170471,N
170603,V
170855,N
171117,N
171380,N
171592,N
171828,N
172098,N
172359,N
172571,N
172816,N
173041,N
173291,N
173594,N
173844,N
174187,N
174590,N
174841,N
175108,N
175371,N
175604,N
175906,N
176168,N
176404,N
176603,N
176723,V
176963,N
177145,N
177400,N
177703,N
177983,N
178232,N
178492,N
178747,N
178935,N
179273,N
179499,N
179648,a
179936,N
180189,N
180452,N
180680,N
180965,N
181213,N
181441,N
181642,N
181865,N
182159,N
182453,N
182748,N
182982,N
183195,N
183433,N
183683,N
183947,N
184223,N
184451,N
184719,N
184966,N
185120,V
185459,N
