index,annotation_symbol
23,+
88,N
442,N
789,N
1155,N
1493,N
1821,N
2157,N
2517,N
2889,N
3238,N
3593,N
3924,N
4105,V
4197,x
4602,N
4971,N
5350,N
5715,N
6115,N
6479,N
6886,N
7287,N
7687,N
8056,N
8432,N
8804,N
9196,N
9586,N
9924,~
9963,N
10325,N
10519,~
10696,N
10876,V
11000,x
11453,N
11819,N
12174,N
12509,N
12856,N
13236,N
13644,N
14073,N
14467,N
14847,N
15222,N
15620,N
16018,N
16403,N
16788,N
17161,N
17534,N
17932,N
18327,N
18685,N
19045,N
19416,N
19802,N
20193,N
20586,N
20942,N
21308,N
21676,N
22054,N
22427,N
22794,N
23189,N
23610,N
24037,N
24454,N
24850,N
25232,N
25617,N
25991,N
26386,N
26787,N
27181,N
27545,N
27926,N
28313,N
28717,N
29100,N
29455,N
29796,N
30150,N
30545,N
30976,N
31420,N
31855,N
32262,N
32698,N
33121,N
33513,N
33889,N
34259,N
34625,N
35018,N
35414,N
35764,N
36115,N
36473,N
36849,N
37297,N
37781,N
38198,N
38590,N
38991,N
39388,N
39780,N
40170,N
40538,N
40915,N
41308,N
41701,N
42092,N
42468,N
42839,N
43221,N
43618,N
44008,N
44391,N
44777,N
45147,N
45518,N
45906,N
46305,N
46506,~
46660,N
47006,N
47352,N
47727,N
48194,N
48638,N
49009,N
49153,~
49393,N
49480,~
49781,N
50177,N
50545,N
50914,N
51267,N
51623,N
52009,N
52396,N
52775,N
53149,N
53501,N
53865,N
54260,N
54662,N
55039,N
55411,N
55782,N
56173,N
56565,N
56968,N
57329,N
57712,N
58080,N
58484,N
58867,N
59289,N
59649,N
60002,N
60370,N
60787,N
61180,N
61581,N
61953,N
62322,N
62698,N
63108,N
63491,N
63872,N
64247,N
64615,N
64995,N
65393,N
65792,N
66159,N
66541,N
66912,N
67296,N
67685,N
68075,N
68451,N
68799,N
69173,N
69528,N
69921,N
70276,N
70727,N
71158,N
71628,N
72057,N
72458,N
72839,N
73220,N
73604,N
74004,N
74393,N
74779,N
75132,N
75511,N
75893,N
76309,N
76703,N
77062,N
77435,N
77829,N
78197,N
78330,~
78592,N
78977,N
79338,N
79724,N
80112,N
80492,N
80860,N
81217,N
81557,N
81901,N
82281,N
82675,N
83134,N
83545,N
83824,V
84360,N
84809,N
85225,N
85583,N
85966,N
86317,N
86710,N
87078,N
87466,N
87837,N
88216,N
88598,N
88987,N
89411,N
89517,~
89812,N
90197,N
90563,N
90960,N
91358,N
91751,N
92122,N
92493,N
92866,N
93264,N
93626,N
94006,N
94366,N
94731,N
95073,N
95449,N
95873,N
96330,N
96765,N
97144,N
97198,|
97562,N
97981,N
98352,N
98705,N
99067,N
99443,N
99837,N
100213,N
100582,N
100944,N
101307,N
101669,N
102038,N
102402,N
102775,N
103219,N
103622,N
104043,N
104459,N
104843,N
105227,N
105602,N
105983,N
106382,N
106797,N
107176,N
107330,V
107593,N
107948,N
108340,N
108737,N
109143,N
109534,N
109890,N
110301,N
110713,N
111101,N
111501,N
111863,N
112247,N
112653,N
113049,N
113436,N
113820,N
114200,N
114572,N
114991,N
115379,N
115770,N
116143,N
116524,N
116894,N
117314,N
117581,|
117713,N
118096,N
118478,N
118872,N
119262,N
119678,N
120058,N
120427,N
120815,N
121217,N
121398,|
121617,N
122010,N
122401,N
122743,N
123110,N
123491,N
123889,N
124265,N
124640,N
124999,N
125381,N
125766,N
126170,N
126542,N
126926,N
127308,N
127684,N
128085,N
128499,N
128859,N
129253,N
129627,N
130018,N
130421,N
130809,N
131189,N
131556,N
131950,N
132342,N
132736,N
133099,N
133456,N
133796,N
134161,N
134542,N
134927,N
135408,N
135847,N
136258,N
136659,N
137075,N
137448,N
137830,N
