index,annotation_symbol
72,+
179,N
589,N
1006,N
1400,N
1825,N
2250,N
2667,N
3106,N
3520,N
3949,N
4383,N
4790,N
5230,N
5668,N
6089,N
6551,N
6974,N
7432,N
7854,N
8311,N
8763,N
9199,N
9651,N
10070,N
10510,N
10930,N
11338,N
11760,N
12169,N
12613,N
13065,N
13492,N
13955,N
14379,N
14832,N
15278,N
15705,N
16152,N
16572,N
17013,N
17453,N
17882,N
18348,N
18765,N
19215,N
19657,N
20098,N
20544,N
20974,N
21421,N
21847,N
22299,N
22725,N
23161,N
23618,N
24038,N
24488,N
24893,N
25336,N
25757,N
26164,N
26614,N
27027,N
27471,N
27897,N
28328,N
28779,N
29194,N
29648,N
30041,N
30477,N
30910,N
31337,N
31787,N
32221,N
32685,N
33108,N
33565,N
33995,N
34440,N
34885,N
35319,N
35760,N
36176,N
36629,N
37058,N
37493,N
37944,N
38365,N
38803,N
39211,N
39661,N
40075,N
40507,N
40957,N
41381,N
41829,N
42243,N
42693,N
43118,N
43534,N
43969,N
44373,N
44812,N
45219,N
45653,N
46093,N
46514,N
46969,N
47399,N
47814,N
48262,N
48679,N
49135,N
49572,N
49997,N
50439,N
50853,N
51303,N
51722,N
52141,N
52577,N
52975,N
53406,N
53840,N
54258,N
54697,N
55126,N
55550,N
55988,N
56394,N
56827,N
57245,N
57651,N
58102,N
58526,N
59002,N
59445,N
59886,N
60341,N
60776,N
61240,N
61669,N
62133,N
62567,N
63002,N
63436,N
63859,N
64300,N
64706,N
65128,N
65566,N
65966,N
66400,N
66810,N
67240,N
67669,N
68083,N
68528,N
68927,N
69356,N
69794,N
70207,N
70658,N
71063,N
71499,N
71926,N
72349,N
72792,N
73205,N
73653,N
74082,N
74506,N
74953,N
75367,N
75802,N
76219,N
76626,N
77068,N
77465,N
77888,N
78319,N
78715,N
79145,N
79553,N
79970,N
80381,N
80785,N
81226,N
81632,N
82073,N
82495,N
82917,N
83350,N
83766,N
84205,N
84627,N
85032,N
85468,N
85870,N
86305,N
86725,N
87145,N
87592,N
88010,N
88467,N
88882,N
89335,N
89767,N
90182,N
90638,N
91054,N
91506,N
91922,N
92381,N
92818,N
93265,N
93697,N
94131,N
94573,N
94991,N
95438,N
95841,N
96284,N
96706,N
97121,N
97558,N
97965,N
98390,N
98818,N
99227,N
99670,N
100091,N
100525,N
100981,N
101405,N
101860,N
102280,N
102696,N
103137,N
103555,N
103973,N
104404,N
104821,N
105269,N
105686,N
106133,N
106555,N
106977,N
107415,N
107828,N
108254,N
108696,N
109107,N
109553,N
109963,N
110405,N
110821,N
111247,N
111672,N
112076,N
112513,N
112930,N
113341,N
113775,N
114187,N
114635,N
115053,N
115467,N
115897,N
116299,N
116716,N
117155,N
117558,N
117994,N
118400,N
118825,N
119258,N
119668,N
120107,N
120512,N
120952,N
121360,N
121763,N
122191,N
122591,N
123029,N
123443,N
123863,N
124296,N
124701,N
125134,N
125554,N
125961,N
126399,N
126811,N
127245,N
127664,N
128065,N
128502,N
128900,N
129317,N
129742,N
130139,N
130573,N
130991,N
131423,N
131852,N
132263,N
132704,N
133102,N
133522,N
133941,N
134347,N
134783,N
135191,N
135627,N
136067,N
136493,N
136943,N
137360,N
137779,N
138232,N
138650,N
139104,N
139530,N
139958,N
140410,N
140822,N
141280,N
141697,N
142139,N
142556,N
142965,N
143401,N
143807,N
144247,N
144673,N
145101,N
145549,N
145986,N
146436,N
146869,N
147304,N
147739,N
148146,N
148582,N
148991,N
149425,N
149875,N
150294,N
150757,N
151183,N
151613,N
152055,N
152477,N
152930,N
153359,N
153779,N
154234,N
154648,N
155088,N
155512,N
155922,N
156364,N
156766,N
157210,N
157628,N
158046,N
158494,N
158900,N
159345,N
159765,N
160187,N
160623,N
161042,N
161479,N
161878,N
162316,N
162734,N
163148,N
163582,N
163991,N
164423,N
164837,N
165236,N
165679,N
166086,N
166527,N
166958,N
167389,N
167816,N
168234,N
168681,N
169078,N
169512,N
169929,N
170330,N
170768,N
171190,N
171621,N
172037,N
172474,N
172895,N
173295,N
173729,N
174151,N
174587,N
175013,N
175442,N
175886,N
176292,N
176723,N
177124,N
177552,N
177963,N
178367,N
178800,N
179212,N
179654,N
180085,N
180513,N
180938,N
181381,N
181811,N
182243,N
182695,N
183131,N
183586,N
184018,N
184469,N
184896,N
185320,N
185761,N
186185,N
186623,N
187055,N
187479,N
187897,N
188320,N
188746,N
189141,N
189574,N
189978,N
190391,N
190803,N
191203,N
191640,N
192038,N
192476,N
192900,N
193301,N
193739,N
194160,N
194588,N
195005,N
195441,N
195865,N
196264,N
196701,N
197124,N
197548,N
197984,N
198410,N
198845,N
199269,N
199713,N
200131,N
200574,N
201005,N
201429,N
201871,N
202283,N
202725,N
203148,N
203561,N
203996,N
204406,N
204829,N
205239,N
205668,N
206079,N
206492,N
206912,N
207316,N
207751,N
208156,N
208606,N
209028,N
209451,N
209902,N
210324,N
210770,N
211192,N
211614,N
212055,N
212480,N
212936,N
213349,N
213800,N
214222,N
214681,N
215115,N
215539,N
215980,N
216389,N
216830,N
217256,N
217667,N
218113,N
218527,N
218969,N
219394,N
219815,N
220260,N
220665,N
221108,N
221528,N
221939,N
222375,N
222791,N
223239,N
223640,N
224091,N
224510,N
224919,N
225360,N
225780,N
226214,N
226648,N
227073,N
227527,N
227945,N
228373,N
228803,N
229224,N
229656,N
230085,N
230517,N
230955,N
231360,N
231791,N
232171,N
232586,N
232977,N
233370,N
233772,N
234170,N
234584,N
234971,N
235409,N
235831,N
236242,N
236681,N
237092,N
237534,N
237940,N
238387,N
238810,N
239225,N
239661,N
240077,N
240511,N
240913,N
241352,N
241761,N
242185,N
242602,N
243030,N
243467,N
243891,N
244341,N
244748,N
245183,N
245627,N
246042,N
246482,N
246895,N
247343,N
247751,N
248194,N
248623,N
249038,N
249476,N
249891,N
250333,N
250755,N
251168,N
251613,N
252025,N
252476,N
252889,N
253338,N
253755,N
254171,N
254600,N
255005,N
255445,N
255858,N
256265,N
256689,N
257080,N
257496,N
257881,N
258119,~
258250,N
258464,~
258621,N
258976,N
259334,N
259676,N
260015,N
260350,N
260683,N
261014,N
261331,N
261534,A
261770,~
261890,N
262232,N
262570,N
262915,N
263259,N
263606,N
263963,N
264326,N
264688,N
265068,N
265456,N
265856,N
266266,N
266681,N
267115,N
267544,N
267981,N
268406,N
268841,N
269257,N
269687,N
270115,N
270533,N
270944,N
271338,N
271743,N
272120,N
272488,N
272864,N
273230,N
273613,N
274001,N
274388,N
274797,N
275211,N
275648,N
276077,N
276518,N
276951,N
277401,N
277829,N
278282,N
278712,N
279163,N
279594,N
280041,N
280475,N
280913,N
281352,N
281792,N
282233,N
282671,N
283116,N
283548,N
283991,N
284424,N
284859,N
285288,N
285716,N
286147,N
286557,N
286979,N
287384,N
287797,N
288204,N
288614,N
289037,N
289445,N
289873,N
290293,N
290728,N
291147,N
291577,N
291999,N
292432,N
292870,N
293298,N
293737,N
294157,N
294599,N
295019,N
295463,N
295893,N
296338,N
296767,N
297191,N
297623,N
298037,N
298462,N
298892,N
299310,N
299737,N
300156,N
300588,N
301011,N
301436,N
301859,N
302273,N
302690,N
303106,N
303522,N
303939,N
304356,N
304773,N
305186,N
305610,N
306027,N
306448,N
306871,N
307286,N
307705,N
308108,N
308525,N
308938,N
309370,N
309799,N
310231,N
310667,N
311088,N
311522,N
311943,N
312377,N
312811,N
313239,N
313675,N
314090,N
314530,N
314952,N
315380,N
315811,N
316226,N
316661,N
317086,N
317523,N
317953,N
318375,N
318801,N
319208,N
319626,N
320031,N
320450,N
320856,N
321285,N
321709,N
322125,N
322552,N
322985,N
323411,N
323844,N
324258,N
324679,N
325097,N
325521,N
325953,N
326367,N
326793,N
327207,N
327633,N
328061,N
328488,N
328907,N
329338,N
329777,N
330190,N
330619,N
331033,N
331458,N
331878,N
332292,N
332720,N
333129,N
333554,N
333965,N
334390,N
334814,N
335231,N
335662,N
336077,N
336499,N
336921,N
337329,N
337752,N
338166,N
338594,N
339014,N
339441,N
339878,N
340307,N
340744,N
341174,N
341607,N
342043,N
342476,N
342919,N
343341,N
343774,N
344198,N
344628,N
345051,N
345468,N
345892,N
346301,N
346725,N
347155,N
347569,N
348005,N
348419,N
348852,N
349270,N
349692,N
350112,N
350525,N
350955,N
351369,N
351800,N
352222,N
352646,N
353074,N
353486,N
353915,N
354328,N
354754,N
355175,N
355602,N
356027,N
356442,N
356871,N
357292,N
357710,N
358139,N
358555,N
358982,N
359410,N
359842,N
360271,N
360691,N
361132,N
361545,N
361967,N
362375,N
362801,N
363226,N
363648,N
364077,N
364464,N
364845,N
365218,N
365587,N
365957,N
366325,N
366696,N
367077,N
367466,N
367873,N
368307,N
368749,N
369199,N
369659,N
370098,N
370535,N
370976,N
371437,N
371875,N
372320,N
372759,N
373204,N
373640,N
374086,N
374530,N
374958,N
375394,N
375812,N
376235,N
376658,N
377062,N
377478,N
377876,N
378313,N
378747,N
379167,N
379611,N
380031,N
380470,N
380910,N
381347,N
381792,N
382223,N
382671,N
383130,N
383561,N
384018,N
384444,N
384882,N
385314,N
385765,N
386204,N
386655,N
387099,N
387539,N
387983,N
388422,N
388854,N
389288,N
389717,N
390153,N
390576,N
391010,N
391435,N
391867,N
392285,N
392710,N
393141,N
393553,N
393973,N
394395,N
394824,N
395244,N
395683,N
396119,N
396530,N
396956,N
397367,N
397784,N
398209,N
398629,N
399049,N
399456,N
399883,N
400313,N
400747,N
401194,N
401620,N
402060,N
402484,N
402930,N
403359,N
403808,N
404252,N
404685,N
405126,N
405550,N
405981,N
406398,N
406833,N
407257,N
407676,N
408099,N
408518,N
408942,N
409362,N
409790,N
410220,N
410638,N
411077,N
411508,N
411940,N
412370,N
412791,N
413220,N
413637,N
414056,N
414476,N
414885,N
415320,N
415738,N
416175,N
416596,N
417038,N
417479,N
417903,N
418345,N
418767,N
419198,N
419623,N
420050,N
420482,N
420896,N
421337,N
421754,N
422197,N
422626,N
423060,N
423487,N
423911,N
424337,N
424759,N
425170,N
425603,N
426022,N
426448,N
426867,N
427295,N
427712,N
428123,N
428548,N
428965,N
429380,N
429812,N
430226,N
430654,N
431061,N
431496,N
431924,N
432345,N
432784,N
433206,N
433643,N
434069,N
434510,N
434943,N
435374,N
435813,N
436229,N
436663,N
437083,N
437518,N
437939,N
438358,N
438781,N
439194,N
439615,N
440053,N
440462,N
440887,N
441299,N
441722,N
442150,N
442556,N
442987,N
443401,N
443834,N
444256,N
444693,N
445109,N
445542,N
445976,N
446407,N
446860,N
447286,N
447727,N
448160,N
448588,N
449019,N
449447,N
449879,N
450295,N
450727,N
451155,N
451591,N
452030,N
452459,N
452897,N
453333,N
453754,N
454194,N
454616,N
455042,N
455479,N
455913,N
456341,N
456778,N
457215,N
457633,N
458067,N
458481,N
458909,N
459338,N
459756,N
460184,N
460601,N
461034,N
461457,N
461864,N
462283,N
462688,N
463116,N
463544,N
463962,N
464399,N
464823,N
465254,N
465686,N
466101,N
466523,N
466953,N
467378,N
467797,N
468226,N
468652,N
469079,N
469519,N
469927,N
470349,N
470758,N
471182,N
471611,N
472020,N
472443,N
472856,N
473270,N
473677,N
474096,N
474520,N
474930,N
475362,N
475773,N
476201,N
476631,N
477061,N
477492,N
477912,N
478335,N
478746,N
479173,N
479594,N
480009,N
480432,N
480849,N
481271,N
481691,N
482106,N
482537,N
482959,N
483389,N
483825,N
484248,N
484675,N
485091,N
485524,N
485946,N
486384,N
486817,N
487247,N
487682,N
488099,N
488534,N
488943,N
489374,N
489793,N
490219,N
490645,N
491065,N
491491,N
491903,N
492333,N
492751,N
493163,N
493583,N
493993,N
494424,N
494851,N
495278,N
495708,N
496130,N
496559,N
496980,N
497404,N
497833,N
498254,N
498683,N
499103,N
499534,N
499961,N
500383,N
500816,N
501229,N
501645,N
502074,N
502481,N
502908,N
503314,N
503750,N
504164,N
504593,N
505019,N
505445,N
505870,N
506284,N
506720,N
507152,N
507566,N
507997,N
508417,N
508847,N
509265,N
509693,N
510116,N
510533,N
510957,N
511389,N
511799,N
512226,N
512640,N
513055,N
513463,N
513879,N
514302,N
514707,N
515135,N
515545,N
515967,N
516381,N
516810,N
517239,N
517658,N
518086,N
518500,N
518917,N
519344,N
519756,N
520176,N
520582,N
521014,N
521435,N
521854,N
522279,N
522706,N
523129,N
523550,N
523975,N
524392,N
524807,N
525236,N
525647,N
526068,N
526490,N
526903,N
527317,N
527721,N
528144,N
528571,N
528981,N
529406,N
529821,N
530238,N
530642,N
531061,N
531489,N
531887,N
532311,N
532720,N
533140,N
533555,N
533975,N
534394,N
534807,N
535236,N
535653,N
536081,N
536508,N
536923,N
537353,N
537769,N
538203,N
538621,N
539041,N
539465,N
539881,N
540300,N
540733,N
541146,N
541564,N
541974,N
542404,N
542820,N
543243,N
543672,N
544082,N
544498,N
544908,N
545339,N
545767,N
546175,N
546600,N
547013,N
547427,N
547854,N
548274,N
548714,N
549126,N
549562,N
549978,N
550411,N
550835,N
551268,N
551697,N
552117,N
552544,N
552952,N
553373,N
553794,N
554209,N
554620,N
555031,N
555454,N
555867,N
556289,N
556713,N
557133,N
557552,N
557969,N
558387,N
558794,N
559209,N
559629,N
560044,N
560465,N
560884,N
561302,N
561718,N
562132,N
562561,N
562971,N
563397,N
563811,N
564235,N
564645,N
565077,N
565501,N
565920,N
566350,N
566769,N
567192,N
567603,N
568026,N
568451,N
568876,N
569313,N
569729,N
570154,N
570571,N
570991,N
571418,N
571836,N
572267,N
572678,N
573105,N
573522,N
573946,N
574364,N
574774,N
575192,N
575591,N
576011,N
576423,N
576856,N
577266,N
577675,N
578077,N
578472,N
578868,N
579263,N
579660,N
580060,N
580469,N
580892,N
581321,N
581748,N
582186,N
582619,N
583052,N
583479,N
583910,N
584332,N
584748,N
585177,N
585597,N
586021,N
586458,N
586881,N
587311,N
587725,N
588153,N
588570,N
588998,N
589430,N
589848,N
590276,N
590691,N
591124,N
591547,N
591968,N
592394,N
592804,N
593230,N
593650,N
594077,N
594496,N
594917,N
595342,N
595751,N
596171,N
596595,N
597014,N
597438,N
597857,N
598281,N
598706,N
599128,N
599561,N
599974,N
600406,N
600834,N
601241,N
601660,N
602077,N
602503,N
602909,N
603341,N
603752,N
604170,N
604588,N
604999,N
605420,N
605820,N
606245,N
606669,N
607067,N
607488,N
607904,N
608328,N
608751,N
609169,N
609594,N
610016,N
610425,N
610858,N
611273,N
611704,N
612121,N
612541,N
612970,N
613373,N
613799,N
614222,N
614636,N
615056,N
615465,N
615891,N
616318,N
616732,N
617159,N
617583,N
618006,N
618414,N
618832,N
619254,N
619676,N
620110,N
620538,N
620974,N
621410,N
621825,N
622256,N
622666,N
623088,N
623527,N
623933,N
624363,N
624773,N
625203,N
625609,N
626033,N
626453,N
626858,N
627280,N
627705,N
628125,N
628562,N
628977,N
629407,N
629816,N
630245,N
630676,N
631098,N
631532,N
631954,N
632386,N
632803,N
633232,N
633655,N
634078,N
634497,N
634917,N
635337,N
635752,N
636177,N
636606,N
637017,N
637449,N
637861,N
638282,N
638706,N
639113,N
639538,N
639950,N
640370,N
640781,N
641189,N
641602,N
642010,N
642432,N
642849,N
643264,N
643682,N
644090,N
644505,N
644918,N
645336,N
645753,N
646162,N
646579,N
646986,N
647399,N
647818,N
648227,N
648650,N
649081,N
649496,N
649925,N
