index,annotation_symbol
9,+
50,R
312,V
835,R
1078,V
1588,R
1821,V
2342,R
2593,V
3111,R
3357,V
3857,R
4092,V
4637,R
4889,V
5409,R
5648,V
6160,R
6408,V
6939,R
7191,V
7700,R
7937,V
8437,R
8694,V
9215,R
9463,V
9949,R
10196,V
10689,R
10939,V
11450,R
11699,V
12197,R
12436,V
12936,R
13200,V
13348,V
13717,L
13868,+
13967,V
14125,V
14263,V
14414,+
14522,L
14665,[
14689,+
14894,!
15018,!
15138,!
15258,!
15387,!
15519,!
15642,!
15759,!
15906,!
16015,!
16138,!
16262,!
16383,!
16496,!
16611,!
16710,!
16822,!
16936,!
17055,!
17218,!
17346,!
17509,!
17618,!
17730,!
17857,!
17976,!
18132,!
18256,!
18350,]
18396,+
18825,R
19070,V
19579,R
19715,[
19760,+
19836,!
19964,!
20077,!
20183,!
20297,!
20402,!
20521,!
20640,!
20748,!
20851,!
20962,!
21092,!
21183,!
21315,!
21432,!
21608,!
21731,]
21827,+
22117,R
22262,+
22383,V
22513,V
22665,V
22774,+
22883,L
23174,L
23502,L
23746,V
24177,R
24535,L
24866,L
25185,L
25496,L
25627,+
25758,V
26164,L
26399,V
26810,R
27055,V
27256,+
27458,R
27785,L
28039,V
28182,V
28717,R
28965,V
29115,V
29455,R
29847,L
30088,V
30567,R
30831,V
31261,R
31614,L
31944,L
32284,L
32637,L
32985,L
33339,L
33604,V
33996,R
34347,L
34708,L
35076,L
35420,L
35760,L
36105,L
36439,L
36792,L
37147,L
37500,L
37848,L
38182,L
38509,L
38867,L
39234,L
39575,L
39924,L
40264,L
40599,L
40951,L
41301,L
41654,L
42000,L
42331,L
42660,L
42985,L
43334,L
43685,L
44020,L
44354,L
44688,L
45009,L
45346,L
45687,L
46025,L
46289,V
46680,L
46903,V
47307,R
47596,V
47748,V
48019,L
48133,+
48247,V
48669,R
48885,V
49331,R
49559,V
50025,R
50263,V
50724,R
50948,V
51383,R
51603,V
52089,R
52320,V
52785,R
53012,V
53471,R
53692,V
54160,R
54401,V
54868,R
55103,V
55558,R
55775,V
56266,R
56508,V
56974,R
57206,V
57666,R
57893,V
58370,R
58607,V
59089,R
59320,V
59785,R
60004,V
60491,R
60731,V
61217,R
61441,V
61911,R
62136,V
62601,R
62835,V
63324,R
63552,V
64032,R
64249,V
64729,R
64967,V
65457,R
65681,V
66157,R
66375,V
66859,R
67097,V
67591,R
67819,V
68300,R
68521,V
68995,R
69207,V
69733,R
69933,V
70434,R
70665,V
71131,R
71340,V
71865,R
72071,V
72581,R
72791,V
73279,R
73494,V
74019,R
74233,V
74726,R
74943,V
75429,R
75639,V
76172,R
76380,V
76886,R
77082,V
77584,R
77794,V
78330,R
78533,V
79047,R
79249,V
79747,R
79958,V
80490,R
80697,V
81212,R
81410,V
81909,R
82121,V
82643,R
82844,V
83355,R
83557,V
84062,R
84300,V
84806,R
85014,V
85514,R
85712,V
86215,R
86425,V
86540,+
86656,R
87039,L
87172,[
87214,+
87273,!
87403,!
87521,!
87644,!
87753,!
87881,!
87999,!
88121,!
88259,!
88392,!
88517,!
88638,!
88716,]
88788,+
89131,R
89242,[
89320,+
89372,!
89477,!
89627,!
89766,!
89890,!
90002,!
90131,!
90237,!
90360,!
90466,!
90594,!
90724,!
90853,!
90966,!
91077,!
91185,!
91315,!
91425,!
91538,!
91667,!
91776,!
91879,!
91995,!
92101,!
92210,!
92321,!
92424,!
92524,!
92628,!
92737,!
92838,!
92953,!
93049,!
93172,!
93297,!
93430,!
93539,!
93668,!
93802,!
93941,!
94122,]
94220,+
94437,L
94680,V
95206,L
95566,L
95920,L
96163,V
96300,V
96905,L
97008,[
97051,+
97130,!
97280,!
97384,!
97495,!
97608,!
97729,!
97825,!
97939,!
98054,!
98168,!
98277,!
98376,!
98484,!
98551,!
98651,!
98750,!
98856,!
98946,!
99056,!
99162,!
99277,!
99374,!
99491,!
99597,!
99691,!
99809,!
99909,!
100001,!
100107,!
100214,!
100312,!
100424,!
100545,!
100671,!
100804,!
