index,annotation_symbol
31,+
197,L
489,L
804,L
1127,L
1430,L
1739,L
2040,L
2344,L
2641,L
2961,L
3278,L
3579,L
3887,L
4195,L
4494,L
4786,L
5101,L
5419,L
5725,L
6044,L
6343,L
6638,L
6934,L
7261,L
7578,L
7884,L
8195,L
8499,L
8802,L
9104,L
9423,L
9733,L
10042,L
10362,L
10669,L
10970,L
11275,L
11603,L
11935,L
12253,L
12573,L
12888,L
13196,L
13512,L
13845,L
14167,L
14480,L
14799,L
15102,L
15402,L
15717,L
16033,L
16360,L
16663,L
16973,L
17273,L
17565,L
17886,L
18209,L
18516,L
18821,L
19143,L
19450,L
19749,L
20070,L
20395,L
20720,L
21033,L
21347,L
21653,L
21954,L
22285,L
22615,L
22942,L
23253,L
23567,L
23876,L
24182,L
24502,L
24829,L
25137,L
25454,L
25766,L
26066,L
26370,L
26695,L
27031,L
27355,L
27674,L
27983,L
28299,L
28621,L
28954,L
29283,L
29589,L
29903,L
30213,L
30523,L
30835,L
31159,L
31496,L
31813,L
32129,L
32439,L
32743,L
33071,L
33403,L
33726,L
34030,L
34336,L
34648,L
34952,L
35277,L
35604,L
35925,L
36242,L
36560,L
36868,L
37170,L
37497,L
37826,L
38135,L
38435,L
38734,L
39036,L
39337,L
39667,L
39987,L
40298,L
40617,L
40930,L
41242,L
41551,L
41875,L
42204,L
42523,L
42842,L
43143,L
43443,L
43759,L
44088,L
44411,L
44716,L
45032,L
45343,L
45650,L
45968,L
46301,L
46631,L
46946,L
47258,L
47562,L
47861,L
48187,L
48517,L
48847,L
49150,L
49455,L
49763,L
50067,L
50390,L
50698,L
51016,L
51321,L
51632,L
51940,L
52237,L
52556,L
52888,L
53209,L
53521,L
53820,L
54104,L
54430,L
54760,L
55080,L
55391,L
55703,L
56014,L
56316,L
56604,L
56922,L
57238,L
57550,L
57868,L
58171,L
58470,L
58772,L
59097,L
59416,L
59551,~
59723,L
60036,L
60337,L
60641,L
60780,~
60939,L
61252,L
61567,L
61874,L
62189,L
62489,L
62781,L
63073,L
63388,L
63707,L
64022,L
64321,L
64619,L
64919,L
65217,L
65534,L
65844,L
66153,L
66252,~
66452,L
66753,L
67046,L
67329,L
67620,L
67883,~
67937,L
68238,L
68525,L
68811,L
69093,L
69371,L
69666,L
69978,L
70284,L
70578,L
70880,L
71180,L
71466,L
71754,L
72064,L
72374,L
72676,L
72982,L
73282,L
73578,L
73864,L
74180,L
74489,L
74793,L
75082,L
