index,annotation_symbol
21,+
310,N
726,N
1143,N
1553,N
1965,N
2358,N
2742,N
3166,N
3568,N
3961,N
4352,N
4728,N
5140,N
5547,N
5938,N
6327,N
6710,N
7091,N
7506,N
7905,N
8296,N
8677,N
9061,N
9474,N
9897,N
10296,N
10697,N
11109,N
11515,N
11946,N
12362,N
12755,N
13156,N
13549,N
13956,N
14378,N
14767,N
15156,N
15539,N
15957,N
16362,N
16767,N
17150,N
17532,N
17929,N
18324,N
18724,N
19115,N
19478,N
19843,N
20244,N
20632,N
21024,N
21399,N
21770,N
22140,N
22545,N
22937,N
23331,N
23704,N
24076,N
24470,N
24870,N
25257,N
25647,N
26019,N
26377,N
26781,N
27169,N
27550,N
27933,N
28296,N
28666,N
29065,N
29455,N
29835,N
30211,N
30569,N
30765,V
31349,N
31731,N
32123,N
32494,N
32854,N
33248,N
33649,N
34021,N
34404,N
34782,N
35148,N
35551,N
35951,N
36334,N
36721,N
37090,N
37490,N
37893,N
38287,N
38676,N
39066,N
39443,N
39851,N
40254,N
40649,N
41027,N
41414,N
41823,N
42228,N
42629,N
43019,N
43414,N
43813,N
44221,N
44630,N
45030,N
45411,N
45606,V
46201,N
46615,N
47010,N
47404,N
47786,N
48188,N
48589,N
48985,N
49379,N
49760,N
50133,N
50544,N
50939,N
51327,N
51723,N
52097,N
52497,N
52900,N
53305,N
53697,N
54088,N
54459,N
54872,N
55278,N
55661,N
56055,N
56433,N
56811,N
57223,N
57611,N
57990,N
58377,N
58736,N
59143,N
59545,N
59927,N
60311,N
60695,N
61077,N
61488,N
61889,N
62277,N
62667,N
63046,N
63450,N
63865,N
64257,N
64642,N
65043,N
65428,N
65843,N
66252,N
66633,N
67027,N
67402,N
67809,N
68223,N
68607,N
68994,N
69378,N
69598,V
70156,N
70555,N
70935,N
71311,N
71666,N
72072,N
72457,N
72853,N
73229,N
73609,N
73986,N
74395,N
74795,N
75199,N
75589,N
75963,N
76389,N
76795,N
77197,N
77597,N
77977,N
78367,N
78779,N
79176,N
79576,N
79950,N
80322,N
80510,V
81113,N
81494,N
81878,N
82243,N
82608,N
83001,N
83389,N
83756,N
84131,N
84494,N
84866,N
85266,N
85654,N
86032,N
86416,N
86782,N
87131,V
87598,N
87990,N
88388,N
88768,N
88951,V
89347,J
89909,N
90299,N
90698,N
90920,V
91464,N
91875,N
92272,N
92660,N
92961,V
93430,N
93842,N
94260,N
94648,N
94869,V
95418,N
95825,N
96235,N
96629,N
97013,N
97406,N
97780,N
98190,N
98591,N
98983,N
99363,N
99739,N
100144,N
100525,V
100946,N
101335,N
101721,N
102111,N
102522,N
102926,N
103328,N
103668,V
104061,N
104522,N
104925,N
105321,N
105514,V
106075,N
106483,N
106893,N
107283,N
107503,V
108047,N
108417,N
108831,N
109220,N
109405,V
109957,N
110334,N
110691,N
111089,N
111470,N
111837,N
112204,N
112562,N
112919,N
113312,N
113684,N
114059,N
114434,N
114800,N
115180,N
115584,N
115955,N
116335,N
116704,N
117067,N
117456,N
117854,N
118234,N
118613,N
119001,N
119374,N
119786,N
120191,N
120569,N
120949,N
121319,N
121706,N
122093,V
122248,V
122818,N
123190,N
123540,N
123919,N
124309,N
124668,N
125035,N
125395,N
125756,N
126138,N
126529,N
126903,N
127269,N
127640,N
128017,N
128402,N
128796,N
129172,N
129531,N
129903,N
130288,N
130682,N
131012,V
131454,N
131827,N
132186,N
132586,N
132960,F
133355,N
133730,N
133961,V
134476,N
134880,N
135264,N
135649,N
136026,N
136380,N
136774,N
137175,N
137552,N
137951,N
138326,N
138701,N
139105,N
139509,N
139892,N
140282,N
140604,V
141046,N
141456,N
141848,N
142229,N
142611,N
142976,N
143376,N
143784,N
144168,N
144556,N
144946,N
145324,N
145555,V
146136,N
146528,N
146925,N
147292,N
147519,V
148102,N
148496,N
148878,N
149259,N
149533,V
150041,N
150454,N
150830,N
151208,N
151577,N
151964,N
152357,N
152743,N
153113,N
153494,N
153866,N
154258,N
154658,N
154996,V
155412,N
155789,N
156160,N
156558,N
156946,N
157235,|
157328,N
157701,N
158079,N
158479,N
158886,N
159270,N
159666,N
160048,N
160254,V
160847,N
161261,N
161669,N
162059,N
162454,N
162878,N
163299,N
163705,N
164106,N
164345,V
164923,N
165348,N
165749,N
166152,N
166542,N
166935,N
167364,N
167761,N
168157,N
168559,N
168916,F
169361,N
169770,N
170161,N
170551,N
170929,N
171218,V
171737,N
172124,N
172516,N
172893,N
173270,N
173670,N
174082,N
174465,N
174846,N
175240,N
175635,N
176048,N
176454,N
176851,N
177072,V
177633,N
178060,N
178483,N
178871,N
179092,V
179637,N
180054,N
180461,N
180835,N
181230,N
181604,N
181992,N
182387,N
182792,N
183170,N
183463,V
183904,N
184305,N
184702,N
185091,N
185323,V
185841,N
186025,V
186594,N
186990,N
187367,N
187734,N
188098,N
188463,N
188860,N
189250,N
189638,N
190016,N
190379,N
190785,N
191190,N
191579,N
191973,N
192351,N
192718,N
193133,N
193369,V
193916,N
194303,N
194667,N
195057,N
195463,N
195825,N
196242,N
196628,N
196998,N
197415,N
197826,N
198214,N
198614,N
198993,N
199389,N
199802,N
200181,F
200582,N
200973,N
201344,N
201753,N
202152,N
202538,N
202915,N
203123,V
203671,N
204085,N
204481,N
204866,N
205036,V
205200,~
205596,N
205998,N
206385,N
206762,N
206945,~
207120,N
207482,N
207842,N
208207,N
208584,N
208946,N
209305,N
209656,N
210003,N
210371,N
210723,N
211088,N
211436,N
211779,N
212126,N
212496,N
212867,N
213220,N
213571,N
213906,N
214256,N
214615,N
214974,N
215327,N
215682,N
216019,N
216353,N
216697,N
217059,N
217404,N
217735,N
218071,N
218394,N
218736,N
219084,N
219422,N
219752,N
220089,N
220415,N
220729,N
221089,N
221435,N
221769,N
222110,N
222439,N
222758,N
223105,N
223462,N
223803,N
224129,N
224461,N
224792,N
225105,N
225467,N
225806,N
226130,N
226460,N
226754,N
227088,N
227415,N
227765,N
228104,N
228421,N
228744,N
229072,N
229385,N
229722,N
230074,N
230401,N
230731,N
231056,N
231385,N
231723,N
