index,annotation_symbol
3,+
42,V
320,N
511,V
749,N
964,N
1107,V
1383,N
1574,V
1819,N
2035,N
2173,V
2449,N
2671,N
2884,N
3013,V
3307,N
3521,N
3729,N
3943,N
4160,N
4375,N
4521,V
4796,N
4954,V
5218,N
5439,N
5582,A
5765,V
6044,N
6253,N
6464,N
6680,N
6891,N
7100,N
7310,N
7475,A
7710,N
7925,N
8071,V
8346,N
8557,N
8766,N
8917,V
9190,N
9400,N
9604,N
9813,N
9923,+
9983,V
10223,V
10354,V
10577,+
10648,N
10829,V
11057,N
11268,N
11415,V
11692,N
11882,V
12107,N
12314,N
12462,V
12735,N
12931,V
13155,N
13363,N
13564,N
13742,V
13980,N
14186,N
14332,V
14591,N
14790,V
14999,N
15205,N
15412,N
15598,V
15717,V
16022,N
16169,V
16442,N
16647,N
16851,N
17052,N
17255,N
17397,V
17665,N
17874,N
18076,N
18221,V
18479,N
18686,N
18896,N
19099,N
19303,N
19443,V
19706,N
19910,N
20119,N
20290,V
20525,N
20732,N
20873,V
21140,N
21351,N
21555,N
21762,N
21965,N
22170,N
22304,V
22579,N
22769,V
22991,N
23196,N
23333,V
23602,N
23754,V
24014,N
24219,N
24425,N
24632,N
24832,N
24994,V
25248,N
25453,N
25596,V
25856,N
26050,V
26280,N
26488,N
26632,V
26896,N
27103,N
27308,N
27462,V
27728,N
27934,N
28134,N
28214,+
28295,V
28543,N
28755,N
28900,V
29156,N
29317,N
29430,V
29581,+
29733,N
29944,N
30152,N
30357,N
30560,N
30761,N
30967,N
31178,N
31380,N
31582,N
31783,N
31909,V
32186,N
32389,N
32588,N
32791,N
32991,N
33120,V
33388,N
33596,N
33796,N
33937,V
34195,N
34394,N
34598,N
34801,N
35003,N
35145,V
35406,N
35605,N
35805,N
36008,N
36211,N
36412,N
36605,N
36740,V
37004,N
37203,N
37402,N
37606,N
37800,N
37999,N
38196,N
38398,N
38601,N
38803,N
39003,N
39204,N
39406,N
39604,N
39809,N
39956,V
40214,N
40420,N
40620,N
40829,N
41037,N
41240,N
41443,N
41645,V
41855,N
42057,N
42269,N
42481,N
42618,V
42893,N
43075,V
43315,N
43526,N
43669,V
43931,N
44125,V
44351,N
44557,N
44623,+
44689,V
44981,N
45107,V
45391,N
45532,V
45822,N
45988,V
46117,+
46246,N
46451,N
46594,V
46858,N
47012,A
47261,N
47477,N
47552,+
47627,V
47891,N
48080,V
48313,N
48463,V
48725,N
48863,V
48999,+
49136,N
49344,N
49555,N
49716,V
49969,N
50180,N
50249,+
50318,V
50592,N
50721,V
51019,N
51171,V
51436,N
51601,V
51730,+
51860,N
52077,N
52144,+
52212,V
52498,N
52642,V
52919,N
53071,V
53349,N
53514,V
53650,V
53968,N
54117,V
54255,+
54394,N
54611,N
54756,V
55032,N
55178,V
55459,N
55679,N
55751,+
55823,V
56098,N
56248,V
56525,N
56673,V
56799,+
56925,N
57145,N
57294,V
57561,N
57755,V
57990,N
58207,N
58276,+
58345,V
58624,N
58771,V
59054,N
59202,V
59480,N
59649,V
59779,+
59909,N
60119,N
60265,V
60554,N
60768,F
60892,V
61190,N
61403,N
61610,N
61754,V
62029,N
62237,N
62386,V
62648,N
62865,N
63019,V
63287,N
63430,V
63701,N
63917,N
64121,N
64332,N
64546,N
64752,N
64897,V
65159,N
65353,V
65577,N
65786,N
65986,N
66147,V
66396,N
66598,N
66805,N
66932,V
67140,N
67382,N
67590,N
67800,N
68010,N
68218,N
68359,V
68622,N
68780,V
69036,N
69250,N
69396,V
69664,N
69811,V
70079,N
70288,N
70427,V
70710,N
70897,V
71123,N
71334,N
71540,N
71709,V
71955,N
72160,N
72365,N
72548,V
72784,N
72994,N
73139,V
73407,N
73555,V
73806,N
74021,N
74233,N
74449,N
74658,N
74865,N
75076,N
75291,N
75499,N
75703,N
75809,V
76118,N
76287,V
76542,N
76758,N
76831,+
76905,V
77179,N
77319,V
77604,N
77754,V
77895,+
78036,N
78247,N
78455,N
78671,N
78881,N
79093,N
79310,N
79515,N
79693,V
79847,V
80144,N
80361,N
80538,V
80775,F
80982,N
81133,V
81396,F
81612,N
81823,N
82034,N
82212,V
82375,V
82663,N
82873,N
83083,N
83290,N
83500,N
83707,N
83916,N
84128,N
84284,V
84525,V
84745,N
84956,N
85167,N
85372,N
85507,V
85779,N
85991,N
86197,N
86411,N
86625,N
86829,N
87036,N
87175,V
87455,N
87627,V
87879,N
88085,N
88225,V
88496,N
88637,V
88920,N
89132,N
89342,N
89549,N
89763,N
89980,N
90188,N
90399,N
90611,N
90824,N
91028,N
91243,N
91460,N
91666,N
91873,N
92015,V
92291,N
92498,F
92716,N
92921,N
93130,N
93293,V
93421,V
93750,N
93915,V
94180,N
94390,N
94599,N
94817,N
95031,N
95177,V
95452,N
95665,N
95798,V
96091,N
96309,N
96524,N
96738,N
96945,N
97087,V
97374,N
97589,N
97798,N
98011,N
98224,N
98366,V
98646,N
98864,N
99078,N
99290,N
99501,N
99714,N
99864,V
100139,N
100349,N
100559,N
100690,V
100986,N
101151,V
101412,N
101626,N
101836,N
102038,F
102268,N
102479,N
102691,N
102905,N
103044,V
103326,N
103547,N
103770,N
103910,V
104195,N
104352,V
104630,N
104850,N
105067,N
105276,N
105485,N
105630,V
105909,N
106125,N
106338,N
106549,N
106758,N
106900,V
107187,N
107399,N
107610,N
107737,V
108033,N
108246,N
108461,N
108611,V
108886,N
109102,N
109312,N
109386,+
109461,V
109747,N
109900,V
110171,N
110316,V
110601,N
110768,V
110905,+
111043,N
111263,N
111481,N
111692,N
111912,N
112048,V
112351,N
112565,N
112779,N
112845,+
112912,V
113210,N
113366,V
113649,N
113775,V
114073,N
114238,V
114373,+
114509,N
114725,N
114937,N
115150,N
115366,N
115508,V
115793,N
116014,N
116227,N
116356,V
116655,N
116880,N
117093,N
117225,V
117509,N
117721,N
117933,N
118064,V
118362,N
118576,N
118789,N
118916,V
119215,N
119439,N
119655,N
119799,V
120079,N
120298,N
120513,N
120658,V
120949,N
121168,N
121379,N
121570,V
121815,N
122031,N
122243,N
122430,V
122667,N
122826,V
122979,V
123311,N
123530,N
123742,N
123956,N
124176,N
124323,V
124608,N
124823,N
125042,N
125186,V
125476,N
125701,N
125920,N
126064,V
126351,N
126570,N
126790,N
127009,N
127218,N
127362,V
127643,N
127860,N
128074,N
128223,V
128506,N
128720,N
128932,N
129083,V
129369,N
129589,N
129799,N
129942,V
130219,N
130435,N
130654,N
130796,V
131076,N
131287,N
131503,N
131656,V
131926,N
132133,N
132340,N
132470,V
132761,N
132978,N
133192,N
133335,V
133610,N
133826,N
134047,N
134193,V
134471,N
134683,N
134896,N
135043,V
135325,N
135546,N
135757,N
135889,V
136179,N
136401,N
136619,N
136748,V
137040,N
137255,N
137472,N
137614,V
137898,N
138120,N
138334,N
138459,V
138761,N
138988,N
139201,N
139330,V
139628,N
139844,N
140056,N
140188,V
140485,N
140700,N
140910,N
141049,V
141337,N
141558,N
141770,N
141909,V
142185,N
142401,N
142614,N
142756,V
143043,N
143260,N
143471,N
143617,V
143910,N
144131,N
144343,N
144557,N
144773,N
144944,V
145202,N
145425,N
145638,N
145851,N
145995,V
146281,N
146490,V
146626,V
146935,N
147088,V
147372,N
147578,V
147818,N
