index,annotation_symbol
28,+
220,N
442,N
603,V
924,N
1241,N
1430,V
1804,N
2064,N
2356,N
2520,V
2825,N
3064,N
3525,N
3798,N
4128,N
4489,N
4838,N
5092,N
5355,N
5537,V
5848,N
6099,N
6351,N
6512,V
6879,N
7215,N
7512,N
7689,V
8071,N
8301,N
8546,N
8816,N
9246,N
9514,N
9785,N
10103,N
10374,N
10641,N
10816,V
11125,N
11383,N
11679,N
11852,V
12147,N
12390,N
12742,N
13026,N
13205,V
13496,N
13737,N
13998,N
14244,N
14542,N
14802,N
14967,V
15334,N
15566,N
15834,N
16085,N
16538,N
16926,N
17197,N
17428,N
17682,N
17910,N
18205,N
18464,N
18758,N
19071,N
19266,V
19638,N
19868,N
20147,N
20294,V
20652,N
20911,N
21242,N
21489,N
21756,N
21979,N
22236,N
22399,V
22730,N
22992,N
23327,N
23765,N
24104,N
24360,N
24601,N
24879,N
25197,N
25381,V
25700,N
25948,N
26181,N
26342,V
26620,N
26868,N
27145,N
27311,V
27691,N
27957,N
28185,N
28413,N
28567,V
29058,N
29323,N
29630,N
29948,N
30121,V
30427,N
30660,N
30878,N
31123,N
31547,N
31793,N
32160,N
32435,N
32613,V
32991,N
33260,N
33431,V
33748,N
34011,N
34277,N
34519,N
34677,V
34968,N
35227,N
35670,N
35929,N
36200,N
36391,V
36768,N
37000,N
37242,N
37403,V
37849,N
38099,N
38422,N
38691,N
38941,N
39244,N
39559,N
39718,V
40016,N
40263,N
40506,N
40683,V
41018,N
41342,N
41566,N
41780,N
41951,V
42333,N
42653,N
42827,V
43127,N
43363,N
43589,N
43806,N
44042,N
44336,N
44509,V
44840,N
45112,N
45295,V
45617,N
45863,N
46152,N
46315,V
46634,N
46905,N
47146,N
47396,N
47560,V
47866,N
48132,N
48304,V
48568,N
48847,N
49155,N
49335,V
49625,N
49847,N
50067,N
50228,V
50566,N
51056,N
51377,N
51545,V
51842,N
52133,N
52302,V
52598,N
52870,N
53112,N
53458,N
53729,N
53981,N
54253,N
54619,N
54866,N
55103,N
55277,V
55621,N
55868,N
56143,N
56356,N
56648,N
56893,N
57350,N
57610,N
57841,N
58019,V
58342,N
58571,N
58809,N
58969,V
59261,N
59495,N
59775,N
60037,N
60456,N
60691,N
60938,N
61096,V
61411,V
61723,N
61896,V
62351,N
62637,N
62801,V
63125,N
63363,N
63592,N
63841,N
64012,V
64300,N
64538,N
64768,N
64925,V
65242,N
65468,N
65720,N
65890,V
66287,N
66742,N
67044,N
67207,V
67512,N
67760,N
68036,N
68212,V
68504,N
68983,N
69314,N
69557,N
70002,N
70324,N
70559,N
70893,N
71191,N
71358,V
71696,N
72012,N
72292,N
72577,N
72757,V
73108,N
73343,N
73594,N
73763,V
74090,N
74610,N
74893,N
75063,V
75358,N
75599,N
75824,N
76048,N
76303,N
76561,N
76759,V
77117,N
77396,N
77676,N
77849,V
78108,N
78321,N
78560,N
78734,V
79056,N
79305,N
79674,N
79941,N
80116,V
80433,N
80653,N
80882,N
81196,N
81370,V
81716,N
82046,N
82209,V
82530,N
82765,N
82986,N
83241,N
83412,V
83743,N
83965,N
84264,N
84562,N
84717,V
85052,N
