index,annotation_symbol
41,+
124,N
313,N
503,N
704,N
901,N
1098,N
1294,N
1481,N
1669,N
1854,N
2042,N
2221,N
2407,N
2594,N
2786,N
2990,N
3199,N
3399,N
3605,N
3789,N
3971,N
4153,N
4339,N
4520,N
4711,N
4910,N
5111,N
5309,N
5503,N
5690,N
5876,N
6069,N
6258,N
6428,V
6631,N
6817,N
7012,N
7216,N
7412,N
7616,N
7816,N
8018,N
8205,N
8390,N
8570,N
8753,N
8946,N
9103,V
9214,V
9549,N
9745,N
9943,N
10135,N
10322,N
10490,V
10619,V
10875,N
11062,N
11254,N
11448,N
11643,N
11842,N
12050,N
12248,N
12436,N
12618,N
12797,N
12976,N
13160,N
13340,N
13533,N
13732,N
13937,N
14138,N
14332,N
14517,N
14700,N
14885,N
15018,V
15262,N
15456,N
15649,N
15847,N
16043,N
16244,N
16437,N
16635,N
16809,V
17005,N
17181,N
17361,N
17542,N
17730,N
17927,N
18130,N
18327,N
18467,V
18716,N
18900,N
19084,N
19263,N
19442,N
19554,V
19816,N
20010,N
20210,N
20402,N
20595,N
20795,N
20996,N
21180,N
21360,N
21537,N
21718,N
21902,N
22098,N
22282,N
22486,N
22687,N
22894,N
23087,N
23278,N
23458,N
23638,N
23822,N
24014,N
24204,N
24406,N
24601,N
24800,N
25007,N
25202,N
25393,N
25575,N
25759,N
25938,N
26075,V
26308,N
26500,N
26705,N
26921,N
27125,N
27328,N
27511,N
27653,V
27766,V
28056,N
28243,N
28429,N
28628,N
28823,N
29021,N
29212,N
29400,N
29590,N
29778,N
29957,N
30138,N
30314,N
30491,N
30675,N
30825,V
31065,N
31267,N
31469,N
31670,N
31857,N
32040,N
32216,N
32396,N
32585,N
32783,N
32978,N
33180,N
33375,N
33573,N
33772,N
33960,N
34146,N
34329,N
34516,N
34703,N
34846,V
35083,N
35279,N
35485,N
35703,N
35905,N
36057,V
36282,N
36463,N
36646,N
36828,N
37017,N
37209,N
37413,N
37610,N
37811,N
38006,N
38196,N
38357,V
38569,N
38745,N
38930,N
39109,N
39296,N
39478,N
39677,N
39870,N
40075,N
40275,N
40466,N
40646,N
40827,N
41007,N
41192,N
41383,N
41579,N
41777,N
41978,N
42174,N
42369,N
42561,N
42743,N
42930,N
43115,N
43307,N
43492,N
43686,N
43878,N
44076,N
44281,N
44492,N
44685,N
44875,N
45054,N
45234,N
45419,N
45601,N
45791,N
45985,N
46161,V
46392,N
46592,N
46785,N
46968,N
47151,N
47335,N
47518,N
47706,N
47892,N
48081,N
48269,N
48472,N
48665,N
48862,N
49050,N
49237,N
49417,N
49597,N
49773,N
49952,N
50144,N
50348,N
50549,N
50753,N
50948,N
51138,V
51330,N
51512,N
51690,N
51875,N
52066,N
52262,N
52456,N
52658,N
52855,N
53057,N
53259,N
53453,N
53638,N
53820,N
53994,N
54176,N
54365,N
54559,N
54756,N
54952,N
55160,N
55360,N
55553,N
55732,N
55907,N
56088,N
56279,N
56467,N
56658,N
56850,N
57047,N
57238,N
57394,V
57623,N
57812,N
57991,N
58169,N
58343,N
58503,V
58710,N
58900,N
59038,V
59303,N
59499,N
59699,N
