index,annotation_symbol
36,+
73,/
316,/
615,/
901,/
1188,/
1477,f
1749,f
2062,/
2361,/
2651,/
2942,/
3232,/
3522,f
3796,f
4102,/
4407,/
4704,/
4995,/
5281,/
5569,f
5873,f
6143,/
6451,/
6744,/
7042,/
7332,/
7556,~
7619,f
7921,f
8184,/
8496,/
8765,~
8794,/
9088,/
9378,/
9678,f
9951,f
10232,/
10533,/
10839,/
11135,/
11434,f
11725,f
12040,f
12287,/
12575,/
12885,/
13185,/
13479,/
13783,f
14059,f
14339,/
14617,/
14930,/
15233,/
15525,/
15816,f
16118,f
16390,/
16671,/
16967,/
17274,/
17571,/
17869,/
18171,f
18444,f
18724,/
19008,/
19318,/
19616,/
19910,/
20189,f
20492,f
20804,f
21056,/
21362,/
21668,/
21959,/
22109,~
22249,/
22390,+
22532,Q
22828,Q
23101,Q
23249,+
23398,/
23701,/
23890,~
23998,/
24300,/
24590,/
24877,f
25178,f
25440,/
25747,/
26048,/
26341,/
26634,/
26926,/
27184,N
27489,f
27778,f
28084,/
28380,/
28675,/
28963,/
29250,/
29519,f
29812,f
30144,f
30421,f
30719,/
31012,/
31302,/
31580,/
31861,/
32168,/
32306,+
32445,N
32734,N
33059,f
33332,f
33475,+
33618,/
33896,/
34194,/
34498,/
34794,/
35091,/
35359,N
35661,f
35938,f
36225,/
36529,/
36827,/
36949,~
37123,/
37417,/
37709,/
37977,N
38278,f
38574,/
38872,/
39165,/
39462,/
39754,/
40039,/
40302,N
40607,f
40910,f
41089,~
41210,/
41511,/
41802,/
42136,/
42372,/
42651,/
42952,f
43244,N
43556,f
43843,f
44140,/
44421,/
44698,/
45002,/
45306,/
45600,/
45897,/
46180,f
46456,N
46745,f
47033,f
47340,/
47636,/
47938,/
48232,/
48526,/
48806,/
49085,/
49391,/
49684,f
49934,N
50247,f
50557,f
50820,f
51008,~
51097,f
51394,/
51697,/
51994,/
52295,/
52496,~
52587,/
52875,/
53154,/
53436,/
53739,/
54035,/
54165,+
54295,N
54584,N
54879,N
55173,f
55464,f
55776,f
56050,f
56199,+
56348,/
56644,/
56800,~
56938,/
57226,/
57504,/
57791,/
58094,/
58391,/
58530,+
58669,N
58951,N
59265,f
59536,f
59668,~
59676,+
59816,/
60122,/
60421,/
60607,~
60712,/
60865,~
61011,/
61307,/
61589,/
61755,~
61855,f
62126,N
62458,f
62737,f
63040,/
63333,/
63623,/
63905,/
64188,/
64487,/
64785,/
64921,+
65057,N
65189,~
65335,N
65652,f
65950,f
66205,f
66356,+
66508,/
66808,/
67045,~
67099,/
67398,/
67695,/
67979,/
68260,/
68552,/
68848,/
69131,/
69316,~
69450,/
69577,+
69704,N
69994,N
70279,f
70562,f
70867,f
71170,f
71472,f
71770,f
72073,f
72360,f
72635,f
72934,f
73231,f
73527,f
73830,f
74120,f
74409,f
74680,f
74857,~
74961,Q
75259,Q
75552,f
75774,~
75849,f
76074,~
76146,f
76428,N
76700,N
76968,N
77257,N
77548,N
77656,~
77838,N
78133,N
78425,N
78707,N
78983,N
79260,N
79387,~
79554,N
79845,N
80136,N
80430,N
80721,N
80999,N
81267,N
81553,N
81845,N
82134,N
82323,V
82480,+
82638,/
82932,/
83209,/
83488,/
83787,/
84081,/
84377,/
84677,/
84976,/
85260,/
85536,/
85830,/
86127,/
86423,/
86721,/
87020,f
87310,f
87587,f
87874,f
88171,f
88491,f
88793,f
89085,f
89380,f
89655,f
89927,f
90015,~
90116,~
90223,f
90517,f
90731,~
90807,f
91107,f
91408,f
91693,f
91969,f
92267,f
92507,N
92817,f
93118,f
93416,/
93598,~
93712,/
93994,/
94270,/
94567,/
94861,/
95161,/
95462,/
95764,/
96048,/
96325,/
96621,/
96913,/
97204,/
97505,/
97647,~
97805,/
98093,/
98370,/
98612,~
98661,/
98961,/
99248,/
99502,~
99553,/
99853,/
99984,+
100116,N
100349,N
100624,N
100902,N
101187,N
101478,N
101765,N
102062,N
102348,N
102616,N
102893,N
103176,N
103463,N
103632,~
103751,N
104041,N
104339,N
104612,N
104881,N
105172,N
105449,N
105741,N
106039,N
106329,N
106625,f
106898,f
107175,N
107473,f
107764,f
108057,N
108362,f
108665,f
108943,f
109223,f
109516,f
109809,f
110106,f
110398,f
110702,f
110997,f
111269,Q
111566,Q
111856,Q
112150,Q
112456,f
112756,f
113047,f
113327,Q
113612,Q
113908,Q
114196,Q
114505,Q
114816,Q
115121,Q
115405,Q
115658,Q
115900,+
115955,f
116246,/
116567,/
116840,/
117144,/
117433,/
117710,/
117999,/
118291,/
118582,/
118898,/
119185,/
119487,/
119763,/
120047,/
120341,/
120627,/
120776,~
120925,/
121228,/
121530,/
121709,~
121816,/
122092,/
122387,/
122676,/
122965,/
123264,/
123571,/
123865,/
124145,/
124435,/
124722,/
125012,/
125315,/
125615,/
125918,/
126199,/
126480,/
126773,/
127060,/
127354,/
127657,/
127965,/
128251,f
128528,f
128838,f
129106,f
129242,+
129379,N
129666,N
129950,N
130236,N
130502,N
130770,N
131056,N
131279,~
131330,N
131611,N
131901,N
132201,N
132487,N
132761,N
133047,N
133334,N
133623,f
133918,N
134218,N
134526,f
134807,f
134937,~
135087,f
135386,f
135677,f
135976,f
136284,f
136586,f
136880,f
137159,f
137458,f
137746,f
137877,~
138037,f
138306,f
138494,~
138611,f
138909,f
139189,f
139477,f
139767,f
140053,f
140354,f
140656,f
140960,f
141269,f
141546,f
141833,f
142113,f
142398,f
142695,f
143002,f
143291,f
143562,f
143856,f
144143,f
144433,f
144733,f
145047,f
145347,f
145635,f
145937,f
146197,f
146484,f
146784,f
146935,+
147086,/
147392,/
147677,/
147959,/
148250,/
148533,/
148826,/
149129,/
149437,/
149726,/
150005,/
150301,/
150585,/
150869,/
151166,/
151476,/
151607,+
151739,N
151994,N
152286,f
152576,f
152862,f
153156,f
153456,f
153765,f
154062,f
154348,f
154644,f
154935,f
155201,f
155500,f
155813,f
155963,+
156113,/
156392,/
156687,/
156971,/
157250,/
157546,/
157850,/
158152,/
158439,/
158569,+
158700,N
158986,N
159278,f
159587,f
159903,f
160188,f
160478,f
160619,+
160760,/
161052,/
161335,/
161618,/
161917,/
162226,/
162527,/
162809,/
163101,/
163390,/
163671,/
163930,f
164223,N
164538,f
164830,f
165116,f
165413,f
165702,f
165972,f
166271,f
166581,f
166881,/
167160,/
167455,/
167740,/
168020,/
168315,/
168621,/
168923,/
169211,/
169499,/
169785,/
170066,/
170361,/
170494,+
170628,N
170911,N
171215,f
171499,f
171791,f
172071,f
172355,f
172652,f
172962,f
173264,f
173561,f
173855,f
174145,f
174397,f
174544,+
174691,/
174995,/
175302,/
175592,/
175880,/
176168,/
176447,/
176738,/
177038,/
177347,/
177641,/
177925,/
178055,+
178185,N
178462,N
178741,f
179042,f
179357,f
179667,f
179955,f
180258,f
180522,f
180799,f
180945,+
181091,/
181391,/
181625,~
181696,/
182017,/
182278,/
182565,/
182844,/
183131,/
183430,/
183740,/
183873,+
184006,N
184280,N
184586,f
184873,f
185159,f
185452,f
185650,~
185770,f
186047,f
186340,f
186487,+
186634,/
186920,/
187199,/
187489,/
187787,/
188094,/
188389,/
188677,/
188969,/
189246,/
189529,/
189820,f
190077,N
190388,f
190692,f
190994,f
191283,f
191567,f
191831,f
192132,f
192440,/
192734,/
193025,/
193317,/
193592,/
193879,/
194177,/
194487,/
194784,/
194916,+
195048,N
195345,N
195641,f
195930,f
196202,f
196509,f
196660,+
196811,/
197103,/
197400,/
197685,/
197962,/
198251,/
198549,/
198856,/
199154,/
199415,N
199710,f
200000,f
200294,f
200598,f
200882,f
201180,f
201471,/
201771,/
202052,/
202325,/
202613,/
202918,/
203222,/
203515,/
203814,/
203946,+
204078,N
204339,N
204635,f
204949,f
205260,f
205532,f
205827,f
205974,+
206122,/
206400,/
206684,/
206975,/
207283,/
207584,/
207874,/
208175,/
208460,/
208731,/
208864,+
208997,N
209282,N
209598,f
209899,f
210217,f
210483,f
210760,f
210903,+
211047,/
211338,/
211644,/
211941,/
212235,/
212532,/
212810,/
213088,/
213375,/
213519,+
213664,N
213951,N
214268,f
214587,f
214847,f
215122,f
215264,+
215406,/
215702,/
216009,/
216306,/
216604,/
216896,/
217171,/
217306,+
217442,N
217713,N
218046,f
218357,f
218624,f
218776,+
218928,/
219208,/
219485,/
219769,/
220071,/
220376,/
220669,/
220974,/
221256,f
221539,f
221840,f
222114,f
222420,/
222718,/
223019,/
223315,/
223592,/
223875,/
224162,/
224469,/
224744,N
225040,f
225360,f
225662,f
225911,f
226197,/
226496,/
226798,/
227094,/
227400,/
227689,/
227967,/
228249,/
228537,/
228681,+
228826,N
229117,N
229426,f
229743,f
230004,f
230283,f
230427,+
230572,/
230876,/
231177,/
231472,/
231778,/
232062,/
232333,/
232615,/
232912,/
233054,+
233197,N
233483,N
233804,f
234114,f
234371,f
234513,+
234655,/
234943,/
235243,/
235542,/
235844,/
236140,/
236421,/
236704,/
236987,/
237279,f
237584,f
237896,f
238192,f
238480,/
238752,/
239035,/
239332,/
239630,/
239925,/
240236,/
240530,/
240798,f
241081,f
241391,f
241669,f
241966,/
242272,/
242573,/
242852,/
243136,/
243420,/
243718,/
244017,/
244295,N
244612,f
244924,f
245176,f
245459,/
245756,/
246056,/
246351,/
246664,/
246958,/
247232,/
247513,/
247777,N
248083,f
248408,f
248684,f
248986,/
249268,/
249551,/
249836,/
250135,/
250430,/
250726,/
251037,/
251323,f
251570,N
251875,f
252153,f
252450,f
252747,/
253055,/
253356,/
253636,/
253918,/
254204,/
254501,/
254794,/
255090,f
255407,f
255708,f
255968,f
256253,/
256545,/
256840,/
257136,/
257449,/
257743,/
258018,/
258296,f
258593,f
258883,f
259180,/
259492,/
259790,/
260072,/
260353,/
260634,/
260931,/
261225,f
261484,N
261808,/
262095,/
262375,/
262659,/
262952,/
263243,/
263539,/
263850,f
264137,f
264434,f
264700,f
264992,/
265285,/
265578,/
265889,/
266193,/
266477,/
266759,/
267042,/
267326,f
267619,f
267943,f
268234,f
268521,f
268807,/
269089,/
269383,/
269672,/
269966,/
270283,/
270578,/
270856,/
271107,N
271405,f
271702,f
272007,f
272298,f
272599,f
272887,/
273169,/
273450,/
273742,/
274035,/
274338,/
274646,/
274937,/
275200,N
275490,f
275805,f
276073,f
276368,/
276681,/
276977,/
277258,/
277540,/
277829,/
278117,/
278405,f
278717,f
279044,f
279309,/
279595,/
279878,/
280165,/
280453,/
280756,/
281064,/
281356,f
281645,f
281928,f
282221,/
282508,/
282799,/
283116,/
283416,/
283695,/
283978,/
284268,f
284556,f
284840,f
285157,/
285461,/
285751,/
286035,/
286318,/
286606,/
286891,/
287191,f
287512,f
287792,f
288084,/
288367,/
288655,/
288940,/
289232,/
289547,/
289846,/
290119,N
290407,f
290718,f
290989,f
291275,/
291589,/
291894,/
292180,/
292463,/
292747,/
293033,/
293292,N
293608,f
293937,f
294205,f
294501,/
294783,/
295072,/
295353,/
295643,/
295956,/
296253,/
296521,N
296822,f
297107,f
297393,/
297676,/
297988,/
298295,/
298584,/
298869,/
299157,/
299433,f
299730,f
300024,f
300334,/
300628,/
300922,/
301207,/
301494,/
301774,/
302067,f
302382,f
302670,f
302967,/
303251,/
303543,/
303825,/
304108,/
304420,/
304724,f
305037,f
305301,/
305591,/
305877,/
306158,/
306460,/
306767,/
307063,f
307360,f
307638,f
307928,/
308207,/
308498,/
308806,/
309101,/
309401,/
309682,f
309984,f
310261,f
310544,/
310854,/
311156,/
311448,/
311737,/
312028,/
312298,N
312585,f
312918,f
313198,/
313492,/
313791,/
314078,/
314365,/
314643,/
314934,/
315234,f
315545,f
315833,f
316125,/
316417,/
316695,/
316975,/
317286,/
317587,/
317872,f
318168,f
318484,f
318748,/
319027,/
319326,/
319631,/
319927,/
320221,/
320510,/
320804,f
321098,f
321368,/
321674,/
321969,/
322269,/
322561,/
322851,/
323133,f
323426,f
323714,/
324012,/
324307,/
324603,/
324899,/
325179,/
325469,f
325769,f
326059,f
326354,/
326650,/
326945,/
327232,/
327508,/
327809,f
328115,f
328397,f
328698,/
328991,/
329283,/
329559,/
329844,/
330150,f
330459,f
330740,f
331038,/
331332,/
331612,/
331888,/
332189,/
332485,f
332780,f
333075,f
333358,V
333655,/
333933,/
334228,/
334525,/
334812,f
335114,f
335438,f
335708,/
335986,/
336269,/
336568,/
336862,/
337162,/
337453,f
337757,f
338057,f
338315,f
338614,/
338908,/
339204,/
339502,/
339803,/
340088,/
340364,f
340677,f
340957,/
341253,/
341554,/
341854,/
342145,/
342422,/
342709,/
343001,f
343314,f
343600,f
343900,/
344200,/
344479,/
344755,/
345056,/
345351,f
345646,f
345944,f
346247,/
346530,/
346806,/
347102,/
347395,/
347689,/
347994,f
348286,f
348581,/
348861,/
349146,/
349440,/
349734,/
350035,f
350336,f
350636,f
350916,/
351196,/
351490,/
351779,/
352075,/
352374,f
352676,f
352964,f
353239,/
353536,/
353827,/
354115,/
354416,/
354723,/
354993,N
355284,f
355571,f
355861,/
356153,/
356456,/
356755,/
357057,/
357337,/
357618,f
357900,N
358201,f
358525,f
358801,/
359107,/
359389,/
359666,/
359962,/
360247,/
360538,/
360810,N
361132,f
361421,f
361699,/
361992,/
362281,/
362566,/
362866,/
363169,/
363461,f
363752,f
364062,f
364326,/
364613,/
364913,/
365215,/
365525,/
365813,/
366089,f
366382,f
366666,f
366953,/
367257,/
367564,/
367857,/
