index,annotation_symbol
36,+
163,N
513,N
874,N
1217,N
1569,N
1924,N
2283,N
2642,N
3012,N
3380,N
3740,N
4112,N
4463,N
4820,N
5188,N
5544,N
5901,N
6265,N
6625,N
6985,N
7343,N
7698,N
8048,N
8398,N
8748,N
9101,N
9451,N
9798,N
10160,N
10511,N
10858,N
11222,N
11577,N
11933,N
12295,N
12655,N
13022,N
13396,N
13765,N
14141,N
14515,N
14889,N
15267,N
15637,N
16007,N
16385,N
16746,N
17113,N
17480,N
17839,N
18189,N
18539,N
18886,N
19245,N
19599,N
19952,N
20320,N
20682,N
21049,N
21420,N
21779,N
22151,N
22519,N
22876,N
23240,N
23603,N
23960,N
24313,N
24659,N
25004,N
25362,N
25716,N
26068,N
26434,N
26791,N
27145,N
27511,N
27874,N
28239,N
28608,N
28970,N
29341,N
29715,N
30088,N
30457,N
30830,N
31199,N
31579,N
31948,N
32315,N
32688,N
33060,N
33421,N
33781,N
34149,N
34519,N
34886,N
35251,N
35623,N
35992,N
36356,N
36724,N
37091,N
37463,N
37840,N
38209,N
38584,N
38955,N
39314,N
39675,N
40029,N
40385,N
40743,N
41091,N
41439,N
41804,N
42160,N
42509,N
42865,N
43213,N
43568,N
43924,N
44280,N
44641,N
45006,N
45368,N
45716,N
46072,N
46425,N
46780,N
47127,N
47473,N
47818,N
48159,N
48493,N
48833,N
49175,N
49518,N
49871,N
50217,N
50567,N
50920,N
51257,N
51599,N
51941,N
52276,N
52603,N
52940,N
53278,N
53622,N
53982,N
54340,N
54699,N
55066,N
55424,N
55779,N
56142,N
56492,N
56842,N
57194,N
57542,N
57886,N
58230,N
58578,N
58927,N
59281,N
59625,N
59974,N
60324,N
60666,N
61007,N
61349,N
61692,N
62039,N
62383,N
62722,N
63060,N
63392,N
63731,N
64057,N
64387,N
64716,N
65049,N
65390,N
65730,N
66075,N
66421,N
66768,N
67112,N
67453,N
67795,N
68142,N
68478,N
68815,N
69167,N
69517,N
69856,N
70203,N
70552,N
70911,N
71279,N
71623,N
71979,N
72350,N
72715,N
73077,N
73452,N
73824,N
74200,N
74568,N
74927,N
75300,N
75668,N
76024,N
76390,N
76642,~
76751,N
77110,N
77472,N
77821,N
78171,N
78526,N
78875,N
79220,N
79569,N
79915,N
80263,N
80614,N
80961,N
81311,N
81653,N
82000,N
82342,N
82689,N
83038,N
83390,N
83740,N
84084,N
84439,N
84785,N
85138,N
85488,N
85833,N
86170,N
86513,N
86852,N
87031,~
87192,N
87538,N
87875,N
88217,N
88564,N
88911,N
89267,N
89625,N
89979,N
90341,N
90708,N
91067,N
91415,N
91770,N
92121,N
92465,N
92813,N
93160,N
93510,N
93869,N
94219,N
94569,N
94921,N
95280,N
95645,N
96007,N
96362,N
96729,N
97099,N
97464,N
97837,N
98200,N
98567,N
98939,N
99299,N
99664,N
100030,N
100394,N
100756,N
101121,N
101487,N
101860,N
102229,N
102601,N
102983,N
103358,N
103729,N
104102,N
104473,N
104842,N
105201,N
105564,N
105934,N
106292,N
106648,N
107009,N
107367,N
107724,N
108085,N
108441,N
108794,N
109152,N
109511,N
109864,N
110226,N
110588,N
110958,N
111323,N
111683,N
112056,N
112422,N
112787,N
113154,N
113522,N
113894,N
114262,N
114624,N
114995,N
115359,N
115712,N
116076,N
116426,N
116774,N
117134,N
117478,N
117824,N
118177,N
118521,N
118873,N
119233,N
119602,N
119977,N
120343,N
120712,N
121088,N
121461,N
121829,N
122196,N
122561,N
122923,N
123287,N
123645,N
124009,N
124382,N
124744,N
125093,N
125451,N
125802,N
126161,N
126521,N
126879,N
127253,N
127623,N
127992,N
128366,N
128726,N
129098,N
129479,N
129855,N
130221,N
130598,N
130971,N
131334,N
131694,N
132058,N
132428,N
132783,N
133138,N
133507,N
133867,N
134226,N
134592,N
134951,N
135313,N
135678,N
136039,N
136402,N
136762,N
137120,N
137473,N
137827,N
138175,N
138540,N
138897,N
139249,N
139612,N
139961,N
140306,N
140655,N
141003,N
141349,N
141697,N
142028,N
142356,N
142695,N
143023,N
143339,N
143662,N
143972,N
144279,N
144592,N
144899,N
145211,N
145529,N
145852,N
146179,N
146501,N
146827,N
147147,N
147468,N
147790,N
148105,N
148416,N
148736,N
149049,N
149358,N
149672,N
149990,N
150312,N
150638,N
150967,N
151304,N
151649,N
151989,N
152320,N
152659,N
152993,N
153337,N
153685,N
154031,N
154375,N
154723,N
155070,N
155412,N
155754,N
156092,N
156426,N
156768,N
157105,N
157442,N
157793,N
158137,N
158483,N
158833,N
159188,N
159547,N
159915,N
160270,N
160615,N
160970,N
161318,N
161657,N
162007,N
162356,N
162711,N
163064,N
163408,N
163746,N
164096,N
164439,N
164770,N
165114,N
165450,N
165791,N
166140,N
166485,N
166838,N
167199,N
167558,N
167905,N
168262,N
168616,N
168966,N
169318,N
169665,N
170023,N
170382,N
170737,N
171084,N
171438,N
171795,N
172153,N
172495,N
172839,N
173188,N
173525,N
173855,N
174189,N
174516,N
174854,N
175207,N
175552,N
175900,N
176261,N
176612,N
176953,N
177305,N
177647,N
177983,N
178322,N
178660,N
179008,N
179370,N
179728,N
180092,N
180457,N
180825,N
181183,N
181552,N
181914,N
182279,N
182639,N
182991,N
183342,N
183687,N
184034,N
184385,N
184730,N
185070,N
185420,N
185767,N
186111,N
186461,N
186813,N
187165,N
187528,N
187887,N
188241,N
188612,N
188974,N
189314,N
189664,N
190018,N
190376,N
190733,N
191083,N
191441,N
191798,N
192153,N
192504,N
192861,N
193222,N
193590,N
193944,N
194299,N
194665,N
195020,N
195368,N
195723,N
196076,N
196440,N
196802,N
197167,N
197537,N
197908,N
198271,N
198636,N
199001,N
199365,N
199732,N
200093,N
200456,N
200825,N
201192,N
201551,N
201916,N
202268,N
202623,N
202979,N
203339,N
203706,N
204074,N
204436,N
204808,N
205176,N
205540,N
205903,N
206264,N
206631,N
207000,N
207368,N
207725,N
208086,N
208447,N
208817,N
209180,N
209546,N
209924,N
210299,N
210674,N
211058,N
211434,N
211822,N
212205,N
212582,N
212970,N
213347,N
213719,N
214094,N
214475,N
214859,N
215234,N
215604,N
215978,N
216339,N
216699,N
217064,N
217423,N
217783,N
218158,N
218528,N
218901,N
219284,N
219660,N
220031,N
220409,N
220789,N
221173,N
221543,N
221918,N
222301,N
222680,N
223054,N
223431,N
223814,N
224197,N
224564,N
224929,N
225306,N
225668,N
226029,N
226398,N
226758,N
227128,N
227500,N
227865,N
228243,N
228619,N
228985,N
229361,N
229726,N
230094,N
230471,N
230838,N
231209,N
231583,N
231951,N
232321,N
232687,N
233045,N
233414,N
233769,N
234134,N
234506,N
234872,N
235233,N
235593,N
