index,annotation_symbol
17,+
93,N
326,N
561,N
798,N
1017,N
1253,N
1488,N
1730,N
1967,N
2208,N
2448,N
2692,N
2935,N
3184,N
3435,N
3686,N
3935,N
4182,N
4427,N
4682,N
4933,N
5183,N
5425,N
5678,N
5929,N
6178,N
6417,N
6680,N
6926,N
7164,N
7406,N
7659,N
7904,N
8149,N
8377,N
8618,N
8860,N
9097,N
9332,N
9571,N
9817,N
10058,N
10298,N
10534,N
10786,N
11033,N
11278,N
11528,N
11778,N
12030,N
12280,N
12538,N
12793,N
13045,N
13295,N
13553,N
13805,N
14055,N
14301,N
14554,N
14804,N
15052,N
15305,N
15560,N
15810,N
16060,N
16310,N
16564,N
16819,N
17073,N
17319,N
17572,N
17826,N
18079,N
18334,N
18596,N
18857,N
19112,N
19358,N
19630,N
19884,N
20145,N
20400,N
20662,N
20905,N
21164,N
21420,N
21676,N
21913,N
22157,N
22406,N
22658,N
22902,N
23144,N
23380,N
23634,N
23879,N
24129,N
24376,N
24625,N
24875,N
25125,N
25376,N
25632,N
25879,N
26128,N
26374,N
26625,N
26871,N
27113,N
27360,N
27612,N
27858,N
28106,N
28360,N
28614,N
28868,N
29122,N
29378,N
29632,N
29889,N
30145,N
30403,N
30659,N
30902,N
31149,N
31402,N
31653,N
31904,N
32140,N
32386,N
32640,N
32888,N
33139,N
33394,N
33636,N
33887,N
34136,N
34392,N
34631,N
34872,N
35112,N
35361,N
35601,N
35842,N
36076,N
36315,N
36565,N
36808,N
37055,N
37307,N
37556,N
37800,N
38049,N
38302,N
38552,N
38804,N
39057,N
39323,N
39582,N
39840,N
40096,N
40359,N
40613,N
40873,N
41128,N
41391,N
41645,N
41904,N
42161,N
42419,N
42675,N
42931,N
43195,N
43454,N
43713,N
43967,N
44234,N
44501,N
44775,N
45042,N
45309,N
45575,N
45836,N
46102,N
46364,N
46621,N
46873,N
47135,N
47392,N
47644,N
47895,N
48157,N
48408,N
48659,N
48907,N
49161,N
49406,N
49660,N
49905,N
50157,N
50403,N
50646,N
50899,N
51151,N
51400,N
51643,N
51883,N
52138,N
52383,N
52628,N
52867,N
53114,N
53350,N
53596,N
53844,N
54095,N
54342,N
54586,N
54837,N
55094,N
55342,N
55594,N
55836,N
56083,N
56329,N
56577,N
56828,N
57082,N
57333,N
57585,N
57841,N
58109,N
58372,N
58635,N
58891,N
59161,N
59427,N
59697,N
59971,N
60236,N
60492,N
60750,N
61016,N
61275,N
61534,N
61783,N
62056,N
62322,N
62591,N
62861,N
63125,N
63385,N
63647,N
63913,N
64182,N
64454,N
64724,N
65006,N
65298,N
65598,N
65910,N
66227,N
66536,N
66861,N
67190,N
67502,N
67805,N
68106,N
68394,N
68674,N
68951,N
69226,N
69502,N
69769,N
70039,N
70305,N
70573,N
70837,N
71104,N
71359,N
71617,N
71878,N
72138,N
72393,N
72642,N
72896,N
73148,N
73402,N
73647,N
73904,N
74148,N
74394,N
74645,N
74899,N
75146,N
75394,N
75638,N
75893,N
76138,N
76391,N
76630,N
76877,N
77123,N
77370,N
77618,N
77873,N
78117,N
78366,N
78611,N
78872,N
79123,N
79379,N
79630,N
79891,N
80150,N
80409,N
80672,N
80930,N
81184,N
81438,N
81701,N
81954,N
82213,N
82462,N
82719,N
82969,N
83220,N
83474,N
83731,N
83978,N
84227,N
84475,N
84732,N
84982,N
85236,N
85480,N
85736,N
85990,N
86243,N
86502,N
86759,N
87012,N
87260,N
87520,N
87779,N
88036,N
88287,N
88546,N
88802,N
89059,N
89318,N
89582,N
89842,N
90105,N
90370,N
90639,N
90900,N
91167,N
91428,N
91693,N
91953,N
92212,N
92473,N
92737,N
92996,N
93252,N
93519,N
93784,N
94049,N
94311,N
94584,N
94847,N
95117,N
95389,N
95664,N
95929,N
96195,N
96465,N
96727,N
96992,N
97247,N
97506,N
97762,N
98026,N
98285,N
98547,N
98800,N
99056,N
99310,N
99578,N
99833,N
100087,N
100339,N
100597,N
100849,N
101098,N
101353,N
101604,N
101857,N
102117,N
102392,N
102672,N
102967,N
103257,N
103552,N
103834,N
104122,N
104406,N
104686,N
104956,N
105223,N
105502,N
105775,N
106047,N
106310,N
106590,N
106867,N
107144,N
107425,N
107702,N
107973,N
108246,N
108519,N
108779,N
109046,N
109306,N
109573,N
109839,N
110111,N
110387,N
110664,N
110937,N
111205,N
111488,N
111763,N
112031,N
112292,N
112560,N
112826,N
113090,N
113358,N
113613,N
113870,N
114125,N
114393,N
114645,N
114897,N
115145,N
115403,N
115650,N
115904,N
116150,N
116402,N
116647,N
116894,N
117140,N
117383,N
117623,N
117869,N
118105,N
118350,N
118584,N
118821,N
119067,N
119315,N
119553,N
119795,N
120030,N
120287,N
120535,N
120785,N
121029,N
121285,N
121537,N
121792,N
122051,N
122312,N
122570,N
122827,N
123092,N
123351,N
123615,N
123870,N
124134,N
124401,N
124669,N
124937,N
125204,N
125465,N
125730,N
125998,N
126265,N
126530,N
126790,N
127061,N
127323,N
127581,N
127848,N
128119,N
128381,N
128640,N
128906,N
129176,N
129435,N
129693,N
129951,N
130210,N
130464,N
130722,N
130982,N
131239,N
131494,N
131744,N
132004,N
132258,N
132513,N
132758,N
133009,N
133260,N
133508,N
133754,N
134007,N
134245,N
134489,N
134728,N
134978,N
135209,N
135444,N
135673,N
135918,N
136146,N
136383,N
136610,N
136843,N
137044,|
137085,N
137246,|
137319,N
137548,N
137778,N
138013,N
138242,N
138473,N
138693,N
138923,N
139152,N
139373,N
139595,N
139823,N
140058,N
140287,N
140505,N
140728,N
140962,N
141195,N
141425,N
141642,N
141873,N
142101,N
142335,N
142567,N
142802,N
143037,N
143262,N
143491,N
143730,N
143971,N
144205,N
144444,N
144666,N
144908,N
145144,N
145379,N
145617,N
145861,N
146102,N
146333,N
146575,N
146819,N
147064,N
147306,N
147536,N
147771,N
148016,N
148252,N
148494,N
148739,N
148985,N
149214,N
149461,N
149706,N
149957,N
150198,N
150439,N
150685,N
150934,N
151179,N
151434,N
151684,N
151938,N
152185,N
152432,N
152682,N
152935,N
153180,N
153425,N
153669,N
153920,N
154166,N
154412,N
154668,N
154926,N
155181,N
155433,N
155696,N
155955,N
156221,N
156479,N
156748,N
157003,N
157269,N
157540,N
157811,N
158078,N
158345,N
158622,N
158894,N
159168,N
159429,N
159703,N
159974,N
160246,N
160517,N
160784,N
161047,N
161308,N
161582,N
161850,N
162112,N
162366,N
162633,N
162893,N
163153,N
163417,N
163675,N
163928,N
164184,N
164441,N
164699,N
164951,N
165195,N
165441,N
165688,N
165939,N
166191,N
166445,N
166699,N
166948,N
167210,N
167486,N
167767,N
168047,N
168319,N
168604,N
168881,N
169159,N
169439,N
169718,N
169990,N
170263,N
170546,N
170821,N
171097,N
171371,N
171643,N
171919,N
172195,N
172469,N
172732,N
173001,N
173268,N
173542,N
173806,N
174064,N
174329,N
174593,N
174858,N
175122,N
175391,N
175648,N
175911,N
176176,N
176447,N
176709,N
176969,N
177228,N
177491,N
177751,N
178014,N
178276,N
178531,N
178791,N
179049,N
179315,N
179573,N
179830,N
180075,N
180335,N
180588,N
180842,N
181093,N
181342,N
181592,N
181839,N
182089,N
182347,N
182597,N
182840,N
183093,N
183352,N
183605,N
183855,N
184111,N
184369,N
184622,N
184880,N
185135,N
185393,N
185653,N
185915,N
186172,N
186433,N
186692,N
186954,N
187222,N
187490,N
187759,N
188024,N
188309,N
188581,N
188859,N
189134,N
189421,N
189700,N
189989,N
190285,N
190566,N
190842,N
191125,N
191408,N
191695,N
191970,N
192249,N
192525,N
192807,N
193096,N
193387,N
193669,N
193945,N
194235,N
194514,N
194792,N
195066,N
195344,N
195611,N
195882,N
196162,N
196431,N
196697,N
196961,N
197234,N
197504,N
197776,N
198053,N
198329,N
198608,N
198892,N
199175,N
199455,N
199735,N
200014,N
200291,N
200575,N
200848,N
201123,N
201393,N
201662,N
201942,N
202222,N
202489,N
202754,N
203035,N
203307,N
203581,N
203852,N
204123,N
204392,N
204670,N
204954,N
205227,N
205499,N
205780,N
206062,N
206338,N
206613,N
206890,N
207166,N
207438,N
207710,N
207991,N
208265,N
208536,N
208814,N
209092,N
209378,N
209666,N
209964,N
210251,N
210542,N
210837,N
211120,N
211408,N
211693,N
211975,N
212247,N
212520,N
212797,N
213066,N
213334,N
213608,N
213888,N
214157,N
214425,N
214703,N
214980,N
215258,N
215522,N
215806,N
216080,N
216349,N
216622,N
216898,N
217165,N
217424,N
217704,N
217977,N
218249,N
218507,N
218776,N
219039,N
219304,N
219570,N
219835,N
220098,N
220353,N
220612,N
220871,N
221128,N
221376,N
221624,N
221870,N
222120,N
222368,N
222620,N
222869,N
223108,N
223355,N
223606,N
223857,N
224102,N
224337,N
224583,N
224828,N
225068,N
225311,N
225547,N
225793,N
226032,N
226277,N
226525,N
226778,N
227027,N
227282,N
227531,N
227789,N
228045,N
228304,N
228567,N
228826,N
229078,N
229331,N
229592,N
229849,N
230105,N
230352,N
230612,N
230865,N
231123,N
231382,N
231647,N
231906,N
232168,N
232433,N
232699,N
232962,N
233230,N
233498,N
233763,N
234028,N
234292,N
234560,N
234831,N
235109,N
235377,N
235657,N
235933,N
236198,N
236468,N
236738,N
237006,N
237277,N
237552,N
237813,N
238081,N
238353,N
238620,N
238878,N
239138,N
239400,N
239659,N
239916,N
240180,N
240443,N
240705,N
240968,N
241225,N
241494,N
241752,N
242012,N
242263,N
242522,N
242781,N
243037,N
243300,N
243564,N
243824,N
244080,N
244350,N
244612,N
244872,N
245125,N
245388,N
245644,N
245901,N
246155,N
246408,N
246654,N
246902,N
247146,N
247385,N
247627,N
247867,N
248094,N
248328,N
248559,N
248793,N
249026,N
249269,N
249498,N
249730,N
249963,N
250211,N
250448,N
250689,N
250916,N
251164,N
251405,N
251645,N
251887,N
252135,N
252372,N
252618,N
252860,N
253111,N
253355,N
253599,N
253842,N
254092,N
254339,N
254590,N
254840,N
255096,N
255345,N
255601,N
255850,N
256108,N
256358,N
256612,N
256855,N
257115,N
257369,N
257622,N
257879,N
258142,N
258400,N
258657,N
258920,N
259187,N
259447,N
259705,N
259967,N
260226,N
260487,N
260747,N
261009,N
261270,N
261532,N
261790,N
262052,N
262306,N
262568,N
262819,N
263081,N
263339,N
263595,N
263852,N
264119,N
264378,N
264634,N
264897,N
265162,N
265426,N
265691,N
265963,N
266229,N
266493,N
266765,N
267040,N
267306,N
267574,N
267849,N
268126,N
268400,N
268672,N
268945,N
269218,N
269496,N
269773,N
270062,N
270339,N
270615,N
