index,annotation_symbol
44,+
161,N
518,N
850,N
1211,N
1629,N
1977,N
2327,N
2699,N
3065,N
3406,N
3737,N
4114,N
4488,N
4823,N
5179,N
5519,N
5845,N
6161,N
6497,N
6857,N
7180,N
7496,N
7836,N
8185,N
8518,N
8830,N
9164,N
9498,N
9841,N
10158,N
10492,N
10828,N
11158,N
11473,N
11790,N
12113,N
12429,N
12735,N
13087,N
13423,N
13734,N
14088,N
14470,N
14809,N
15190,N
15600,N
15964,N
16318,N
16695,N
17071,N
17426,N
17787,N
18163,N
18518,N
18864,N
19216,N
19568,N
19882,N
20203,N
20539,N
20875,N
21175,N
21488,N
21832,N
22169,N
22519,N
22878,N
23219,N
23541,N
23872,N
24236,N
24565,N
24917,N
25285,N
25659,N
26012,N
26374,N
26733,N
27069,N
27383,N
27709,N
28036,N
28355,N
28665,N
28986,N
29353,N
29673,N
30003,N
30353,N
30694,N
31030,N
31381,N
31766,N
32109,N
32451,N
32797,N
33145,N
33471,N
33811,N
34161,N
34510,N
34828,N
35197,N
35542,N
35866,N
36233,N
36608,N
36924,N
37251,N
37633,N
38010,N
38334,N
38702,N
39097,N
39435,N
39773,N
40136,N
40502,N
40822,N
41156,N
41514,N
41843,N
42146,N
42464,N
42808,N
43133,N
43452,N
43800,N
44155,N
44477,N
44821,N
45189,N
45524,N
45860,N
46244,N
46607,N
46924,N
47235,N
47565,N
47877,N
48192,N
48522,N
48860,N
49190,N
49538,N
49892,N
50223,N
50545,N
50915,N
51272,N
51600,N
51945,N
52314,N
52642,N
52953,N
53284,N
53612,N
53913,N
54223,N
54557,N
54885,N
55196,N
55526,N
55925,N
56279,N
56613,N
56983,N
57330,N
57638,N
57981,N
58380,N
58725,N
59066,N
59429,N
59782,N
60091,N
60429,N
60777,N
61124,N
61439,N
61773,N
62143,N
62476,N
62779,N
63133,N
63514,N
63846,N
64188,N
64566,N
64925,N
65238,N
65548,N
65863,N
66178,N
66476,N
66793,N
67139,N
67465,N
67800,N
68231,N
68602,N
68974,N
69355,N
69737,N
70095,N
70470,N
70840,N
71194,N
71568,N
71938,N
72307,N
72658,N
73016,N
73380,N
73725,N
74078,N
74435,N
74798,N
75132,N
75469,N
75833,N
76194,N
76526,N
76866,N
77234,N
77588,N
77911,N
78233,N
78563,N
78875,N
79191,N
79505,N
79829,N
80144,N
80486,N
80843,N
81196,N
81517,N
81853,N
82172,N
82477,N
82793,N
83110,N
83407,N
83706,N
84022,N
84322,N
84612,N
84913,N
85225,N
85532,N
85875,N
86234,N
86580,N
86957,N
87319,N
87654,N
88006,N
88332,N
88637,N
88936,N
89257,N
89614,N
89959,N
90305,N
90699,N
91100,N
91466,N
91835,N
92216,N
92571,N
92895,N
93259,N
93633,N
93973,N
94290,N
94652,N
95011,N
95331,N
95664,N
96011,N
96334,N
96639,N
96980,N
97349,N
97678,N
98038,N
98412,N
98728,N
99038,N
99373,N
99701,N
100009,N
100328,N
100663,N
100987,N
101337,N
101731,N
102086,N
102417,N
102775,N
103155,N
103500,N
103839,N
104197,N
104532,N
104849,N
105189,N
105573,N
105956,N
106306,N
106649,N
106987,N
107300,N
107617,N
107925,N
108261,N
108589,N
108921,N
109284,N
109654,N
109991,N
110354,N
110741,N
111111,N
111444,N
111799,N
112186,N
112536,N
112860,N
113200,N
113555,N
113882,N
114202,N
114543,N
114878,N
115198,N
115532,N
115872,N
116198,N
116526,N
116889,N
117261,N
117587,N
117926,N
118310,N
118637,N
118966,N
119308,N
119661,N
119982,N
120313,N
120660,N
121018,N
121334,N
121683,N
122040,N
122359,N
122666,N
123001,N
123354,N
123673,N
123995,N
124379,N
124754,N
125082,N
125423,N
125765,N
126096,N
126397,N
126732,N
127129,N
127471,N
127788,N
128135,N
128501,N
128815,N
129132,N
129480,N
129821,N
130128,N
130447,N
130792,N
131112,N
131414,N
131738,N
132082,N
132406,N
132713,N
133044,N
133418,N
133778,N
134105,N
134491,N
134860,N
135189,N
135529,N
135898,N
136227,N
136527,N
136855,N
137211,N
137528,N
137841,N
138201,N
138583,N
138913,N
139260,N
139660,N
140004,N
140317,N
140672,N
141056,N
141390,N
141694,N
142048,N
142416,N
142773,N
143111,N
143482,N
143880,N
144233,N
144555,N
144914,N
145260,N
145578,N
145887,N
146223,N
146568,N
146883,N
147206,N
147560,N
147938,N
148277,N
148650,N
149034,N
149366,N
149680,N
150003,N
150331,N
150637,N
150954,N
151287,N
151630,N
151938,N
152250,N
152583,N
152921,N
153225,N
153563,N
153936,N
154295,N
154626,N
154964,N
155297,N
155606,N
155907,N
156235,N
156590,N
156910,N
157215,N
157542,N
157852,N
158147,N
158448,N
158800,N
159150,N
159473,N
159865,N
160257,N
160588,N
160927,N
161285,N
161618,N
161934,N
162252,N
162589,N
162917,N
163218,N
163523,N
163857,N
164168,N
164480,N
164810,N
165183,N
165538,N
165853,N
166175,N
166508,N
166824,N
167128,N
167423,N
167713,N
168013,N
168321,N
168624,N
168933,N
169235,N
169678,N
170095,N
170460,N
170826,N
171200,N
171579,N
171938,N
172315,N
172689,N
173054,N
173410,N
173774,N
174130,N
174452,N
174789,N
175174,N
175526,N
175854,N
176223,N
176592,N
176917,N
177240,N
177590,N
177944,N
178290,N
178605,N
178957,N
179328,N
179707,N
180031,N
180354,N
180689,N
181026,N
181330,N
181645,N
181994,N
182350,N
182669,N
183005,N
183378,N
183733,N
184041,N
184383,N
184760,N
185096,N
185413,N
185748,N
186081,N
186387,N
186701,N
187029,N
187350,N
187661,N
187987,N
188336,N
188685,N
189007,N
189359,N
189762,N
190121,N
190472,N
190823,N
191167,N
191483,N
191819,N
192173,N
192506,N
192834,N
193164,N
193523,N
193865,N
194216,N
194572,N
194915,N
195241,N
195579,N
195912,N
196239,N
196555,N
196873,N
197208,N
197534,N
197848,N
198184,N
198531,N
198889,N
199214,N
199556,N
199923,N
200256,N
200578,N
200908,N
201223,N
201539,N
201874,N
202232,N
202569,N
202909,N
203287,N
203626,N
203944,N
204282,N
204628,N
204963,N
205286,N
205635,N
205986,N
206296,N
206625,N
206960,N
207279,N
207588,N
207918,N
208291,N
208619,N
208927,N
209299,N
209676,N
210004,N
210323,N
210675,N
211020,N
211333,N
211655,N
211990,N
212311,N
212612,N
212921,N
213256,N
213584,N
213882,N
214201,N
214550,N
214869,N
215169,N
215481,N
215808,N
216120,N
216418,N
216722,N
217090,N
217413,N
217714,N
218040,N
218373,N
218691,N
218989,N
219308,N
219671,N
220007,N
220311,N
220631,N
220977,N
221289,N
221590,N
221930,N
222294,N
222610,N
222911,N
223231,N
223614,N
223952,N
224300,N
224683,N
225032,N
225337,N
225683,N
226038,N
226366,N
226676,N
227001,N
227358,N
227677,N
227983,N
228303,N
228615,N
228922,N
229231,N
229565,N
229881,N
230196,N
230498,N
