index,annotation_symbol
22,+
170,N
583,N
966,N
1326,N
1704,N
2094,N
2511,N
2872,N
3251,N
3646,N
4016,N
4351,N
4699,N
5085,N
5453,N
5774,N
6153,N
6585,N
6978,N
7329,N
7730,N
8117,N
8451,N
8644,a
9047,N
9452,N
9829,N
10197,N
10577,N
10989,N
11384,N
11742,N
12119,N
12495,N
12873,N
13239,N
13609,N
13981,N
14365,N
14699,N
15051,N
15461,N
15835,N
16164,N
16522,N
16901,N
17290,N
17647,N
18014,N
18394,N
18773,N
19113,N
19512,N
19922,N
20313,N
20666,N
21026,N
21388,N
21772,N
22140,N
22498,N
22902,N
23258,N
23625,N
24034,N
24441,N
24792,N
25133,N
25516,N
25897,N
26255,N
26638,N
27028,N
27395,N
27720,N
28121,N
28527,N
28914,N
29297,N
29681,N
30050,N
30415,N
30779,N
31136,N
31506,N
31860,N
32225,N
32616,N
33002,N
33343,N
33708,N
34091,N
34481,N
34860,N
35231,N
35627,N
36008,N
36340,N
36707,N
37113,N
37504,N
37856,N
38213,N
38571,N
38963,N
39327,N
39687,N
40085,N
40460,N
40797,N
41191,N
41588,N
41944,N
42287,N
42673,N
43021,N
43392,N
43757,N
44113,N
44471,N
44799,N
45151,N
45551,N
45970,N
46333,N
46702,N
47081,N
47471,N
47841,N
48213,N
48609,N
48990,N
49319,N
49695,N
50106,N
50492,N
50843,N
51194,N
51544,N
51938,N
52301,N
52678,N
53082,N
53471,N
53851,N
54258,N
54662,N
55019,N
55397,N
55768,N
56185,N
56565,N
56937,N
57314,N
57687,N
58005,N
58380,N
58791,N
59170,N
59515,N
59873,N
60236,N
60599,N
60930,N
61303,N
61678,N
62041,N
62360,N
62772,N
63181,N
63552,N
63900,N
64257,N
64638,N
65042,N
65417,N
65790,N
66176,N
66549,N
66883,N
67218,N
67590,N
67998,N
68312,N
68594,N
68881,N
69218,N
69535,N
69866,N
70319,N
70770,N
71166,N
71622,N
72046,N
72474,N
72867,N
73253,N
73673,N
74105,N
74494,N
74845,N
75216,N
75634,N
76040,N
76396,N
76785,N
77165,N
77523,N
77872,N
78227,N
78597,N
78972,N
79342,N
79680,N
80070,N
80482,N
80864,N
81178,N
81493,N
81849,N
82267,N
82657,N
83035,N
83432,N
83805,N
84156,N
84535,N
84911,N
85288,N
85630,N
85984,N
86375,N
86797,N
87157,N
87503,N
87856,N
88180,N
88560,N
88980,N
89396,N
89757,N
90138,N
90523,N
90923,N
91275,N
91633,N
92032,N
92412,N
92758,N
93148,N
93566,N
93953,N
94317,N
94687,N
95084,N
95481,N
95839,N
96219,N
96602,N
96984,N
97361,N
97723,N
98087,N
98459,N
98798,N
99147,N
99580,N
99985,N
100354,N
100740,N
101130,N
101510,N
101852,N
102200,N
102562,N
102928,N
103251,N
103594,N
104013,N
104416,N
104796,N
105171,N
105550,N
105950,N
106313,N
106671,N
107061,N
107437,N
107759,N
108125,N
108535,N
108932,N
109282,N
109641,N
110023,N
110425,N
110796,N
111118,N
111472,N
111826,N
112147,N
112550,N
112972,N
113364,N
113717,N
114085,N
114473,N
114847,N
115217,N
115596,N
115970,N
116303,N
116681,N
117062,N
117434,N
117786,N
118144,N
118513,N
118923,N
119304,N
119667,N
120060,N
120451,N
120793,N
121146,N
121536,N
121946,N
122321,N
122715,N
123126,N
123550,N
123924,N
124308,N
124695,N
125080,N
125471,N
125868,N
126255,N
126643,N
126997,N
127360,N
127790,N
128171,N
128506,N
128854,N
129217,N
129601,N
129957,N
130329,N
130706,N
131076,N
131396,N
131767,N
132157,N
132521,N
132881,N
133234,N
133617,N
134027,N
134394,N
134740,N
135122,N
135522,N
135842,N
136187,N
136585,N
136994,N
137368,N
137752,N
138144,N
138534,N
138895,N
139274,N
139660,N
140006,N
140365,N
140743,N
141133,N
141519,N
141875,N
142053,a
142409,N
142784,N
143135,N
143453,N
143812,N
144210,N
144590,N
145005,N
145418,N
145808,N
146166,N
146528,N
146714,a
147133,N
147503,N
147879,N
148277,N
148640,N
148986,N
149375,N
149786,N
150158,N
150508,N
150881,N
151296,N
151688,N
152032,N
152404,N
152768,N
153126,N
153502,N
153881,N
154259,N
154643,N
154987,N
155327,N
155740,N
156141,N
156485,N
156859,N
157238,N
157611,N
158010,N
158422,N
158805,N
159127,N
159489,N
159911,N
160320,N
160676,N
161061,N
