index,annotation_symbol
30,+
75,N
349,N
616,N
880,N
1138,N
1400,N
1545,+
1666,N
1926,N
2199,N
2467,N
2726,N
2985,N
3243,N
3502,N
3763,N
4026,N
4300,N
4570,N
4841,N
5115,N
5387,N
5566,+
5662,N
5926,N
6193,N
6458,N
6732,N
7005,N
7262,N
7524,N
7776,N
8024,N
8273,N
8523,N
8782,N
9052,N
9329,N
9490,+
9598,N
9872,N
10156,N
10437,N
10717,N
10990,N
11148,+
11259,N
11532,N
11805,N
12079,N
12358,N
12643,N
12923,N
13117,+
13208,N
13498,N
13781,N
14056,N
14332,N
14610,N
14876,N
15153,N
15336,+
15434,N
15708,N
15983,N
16269,N
16570,N
16867,N
17163,N
17451,N
17728,N
18007,N
18278,N
18560,N
18850,N
19134,N
19413,N
19690,N
19979,N
20270,N
20560,N
20834,N
21111,N
21395,N
21689,N
21997,N
22301,N
22595,N
22895,N
23200,N
23493,N
23778,N
24058,N
24348,N
24649,N
24946,N
25244,N
25543,N
25826,N
26088,N
26353,N
26622,N
26884,N
27159,N
27447,N
27740,N
28033,N
28330,N
28632,N
28922,N
29211,N
29495,N
29784,N
30082,N
30382,N
30670,N
30951,N
31221,N
31496,N
31789,N
32080,N
32376,N
32671,N
32980,N
33289,N
33583,N
33869,N
34155,N
34439,N
34719,N
35009,N
35309,N
35620,N
35947,N
36260,N
36575,N
36890,N
37184,N
37476,N
37763,N
38056,N
38355,N
38666,N
38977,N
39267,N
39552,N
39836,N
40124,N
40401,N
40682,N
40966,N
41242,N
41436,+
41532,N
41829,N
42138,N
42307,+
42438,N
42745,N
43063,N
43373,N
43668,N
43944,N
44218,N
44485,N
44755,N
45030,N
45296,N
45565,N
45837,N
46112,N
46390,N
46662,N
46948,N
47273,N
47475,+
47599,N
47933,N
48248,N
48547,N
48841,N
49137,N
49427,N
49711,N
49994,N
50271,N
50552,N
50838,N
51128,N
51422,N
51717,N
52005,N
52295,N
52595,N
52891,N
53177,N
53350,+
53457,N
53629,+
53732,N
53920,+
54007,N
54275,N
54546,N
54820,N
55093,N
55275,+
55377,N
55671,N
55962,N
56236,N
56508,N
56772,N
57036,N
57298,N
57567,N
57731,+
57839,N
58035,+
58115,N
58391,N
58661,N
58943,N
59237,N
59431,+
59520,N
59791,N
60045,N
60294,N
60536,N
60775,N
61015,N
61262,N
61504,N
61752,N
61998,N
62255,N
62514,N
62669,+
62766,N
63019,N
63265,N
63509,N
63759,N
64001,N
64248,N
64495,N
64636,+
64732,N
64896,+
64970,N
65204,N
65344,+
65435,N
65671,N
65900,N
66127,N
66345,N
66564,N
66781,N
67014,N
67255,N
67515,N
67706,+
67796,N
67979,+
68075,N
68349,N
68606,N
68860,N
69105,N
69336,N
69567,N
69791,N
70018,N
70251,N
70489,N
70734,N
70997,N
71258,N
71520,N
71780,N
72054,N
72323,N
72579,N
72840,N
73091,N
73342,N
73593,N
73845,N
74107,N
74379,N
74642,N
74902,N
75163,N
75428,N
75692,N
75952,N
76215,N
76480,N
76655,+
76739,N
76989,N
77241,N
77488,N
77729,N
77965,N
78197,N
78428,N
78663,N
78905,N
79147,N
79400,N
79647,N
79900,N
80158,N
80420,N
80674,N
80932,N
81179,N
81429,N
81675,N
81917,N
82161,N
82312,+
82395,N
82626,N
82853,N
83088,N
83338,N
83587,N
83779,+
83848,N
84108,N
84365,N
84612,N
84851,N
85100,N
85247,+
85346,N
85507,+
85587,N
85831,N
86073,N
86335,N
86604,N
86854,N
87025,+
87102,N
87351,N
87600,N
87847,N
88017,+
88091,N
88338,N
88589,N
