index,annotation_symbol
7,+
83,N
396,N
711,N
1032,N
1368,N
1712,N
2036,N
2349,N
2662,N
2972,N
3301,N
3631,N
3960,N
4283,N
4609,N
4928,N
5241,N
5569,N
5898,N
6223,N
6528,N
6830,N
7143,N
7463,N
7786,N
8105,N
8414,N
8721,N
9026,N
9321,N
9628,N
9953,N
10281,N
10590,N
10892,N
11185,N
11470,N
11760,N
12050,N
12338,N
12621,N
12911,N
13183,N
13457,N
13740,N
14030,N
14333,N
14640,N
14923,N
15195,N
15474,N
15760,N
16051,N
16351,N
16655,N
16956,N
17250,N
17532,N
17814,N
18099,N
18396,N
18687,N
18977,N
19267,N
19558,N
19860,N
20173,N
20493,N
20822,N
21166,N
21498,N
21808,N
22130,N
22451,N
22782,N
23126,N
23457,N
23774,N
24090,N
24404,N
24720,N
25040,N
25374,N
25704,N
26008,N
26310,N
26637,N
26967,N
27303,N
27621,N
27934,N
28243,N
28559,N
28861,N
29155,N
29467,N
29782,N
30088,N
30387,N
30688,N
30985,N
31310,N
31634,N
31947,N
32262,N
32565,N
32866,N
33165,N
33467,N
33777,N
34092,N
34391,N
34679,N
34980,N
35288,N
35598,N
35912,N
36217,N
36529,N
36837,N
37141,N
37450,N
37773,N
38099,N
38430,N
38748,N
39059,N
39376,N
39692,N
40013,N
40340,N
40603,~
40668,N
40884,|
40976,N
41265,N
41543,N
41829,N
41930,~
42126,N
42421,N
42714,N
42990,N
43268,N
43546,N
43816,N
44095,N
44387,N
44676,N
44977,N
45270,N
45553,N
45839,N
46138,N
46440,N
46750,N
47060,N
47359,N
47655,N
47944,N
48228,N
48517,N
48821,N
49125,N
49422,N
49699,N
49978,N
50248,N
50527,N
50816,N
51114,N
51400,N
51687,N
51965,N
52239,N
52512,N
52794,N
53087,N
53381,N
53667,N
53947,N
54221,N
54517,N
54814,N
55107,N
55405,N
55710,N
56011,N
56307,N
56607,N
56918,N
57252,N
57592,N
57928,N
58245,N
58542,N
58845,N
59166,N
59490,N
59822,N
60156,N
60477,N
60784,N
61089,N
61395,N
61727,N
62058,N
62359,N
62672,N
62994,N
63096,|
63315,N
63414,|
63631,N
63967,N
64292,N
64627,N
64929,N
65245,N
65576,N
65906,N
66225,N
66564,N
66890,N
67198,N
67510,N
67832,N
68164,N
68505,N
68830,N
69136,N
69446,N
69757,N
70082,N
70417,N
70752,N
71088,N
71400,N
71710,N
72021,N
72350,N
72680,N
73002,N
73307,N
73600,N
73912,N
74229,N
74556,N
74896,N
75213,N
75537,N
75854,N
76167,N
76493,N
76831,N
77161,N
77498,N
77827,N
78147,N
78474,N
78815,N
79159,N
79516,N
79853,N
80161,N
80464,N
80773,N
81107,N
81452,N
81790,N
82113,N
82443,N
82773,N
83107,N
83433,N
83777,N
84118,N
84427,N
84735,N
85072,N
85418,N
85752,N
86068,N
86372,N
86683,N
86992,N
87305,N
87654,N
88000,N
88338,N
88667,N
88999,N
89345,N
89699,N
90060,N
90399,N
90737,N
91069,N
91397,N
91743,N
92094,N
92448,N
92791,N
93131,N
93471,N
93817,N
94157,N
94517,N
94869,N
95199,N
95528,N
95864,N
96227,N
96589,N
96941,N
97284,N
97612,N
97950,N
98290,N
98647,N
99012,N
99358,N
99692,N
100016,N
100361,N
100722,N
101086,N
101426,N
101771,N
102113,N
102456,N
102825,N
103197,N
103555,N
103881,N
104210,N
104548,N
104883,N
105199,N
105532,N
105852,N
106182,N
106505,N
106842,N
107208,N
107567,N
107918,N
108253,N
108574,N
108918,N
109274,N
109634,N
109998,N
110346,N
110691,N
111047,N
111410,N
111791,N
112165,N
112522,N
112880,N
113245,N
113615,N
113985,N
114354,N
114681,|
114705,Q
115062,N
115124,~
115478,~
115742,N
116091,N
116436,N
116769,N
117098,N
117433,N
117779,N
118144,N
118512,N
118853,N
119177,N
119512,N
119845,N
120171,N
120502,N
120823,N
121148,N
121458,N
121760,N
122091,N
122446,N
122802,N
123145,N
123475,N
123823,N
124179,N
124536,N
124893,N
125233,N
125563,N
125889,N
126227,N
126592,N
126953,N
127298,N
127636,N
127968,N
128290,N
128631,N
128985,N
129352,N
129694,N
130007,N
130333,N
130649,N
130989,N
131319,N
131647,N
131957,N
132266,N
132576,N
132911,N
133273,N
133649,N
134018,N
134365,N
134721,N
135105,N
135299,A
135725,N
136087,N
136434,N
136785,N
137137,N
137507,N
137887,N
138232,N
138581,N
138934,N
139310,N
139689,N
140063,N
140433,N
140775,N
141126,N
141494,N
141873,N
142251,N
142610,N
142948,N
143307,N
143680,N
144060,N
144440,N
144808,N
145156,N
145507,N
145878,N
146249,N
146604,N
146961,N
147315,N
147671,N
148051,N
148435,N
148811,N
149166,N
149521,N
149881,N
150259,N
150649,N
151012,N
151367,N
151729,N
152092,N
152470,N
152861,N
153243,N
153598,N
