index,annotation_symbol
76,+
491,R
737,A
1000,A
1659,R
1903,A
2156,A
2550,~
2829,R
3066,A
3667,R
3909,A
4511,R
4751,A
5341,R
5584,A
5855,A
6482,R
6721,A
6982,A
7232,A
7493,A
7754,A
8003,A
8255,A
8941,R
9890,R
10295,R
10540,A
10796,A
11462,R
11704,A
11974,A
12237,A
12492,A
12747,A
13003,A
13264,A
13526,A
13792,A
14058,A
14318,A
15317,R
15727,R
15966,A
16225,A
16918,R
17162,A
17422,A
17684,A
18403,R
18892,R
19130,A
19391,A
19651,A
19905,A
20167,A
21128,R
21560,R
21805,A
22066,A
22726,R
22965,A
23230,A
23887,R
24126,A
24384,A
24640,A
25352,R
25657,~
26100,R
26810,R
27049,A
27306,A
27559,A
27821,A
28082,A
28337,A
28591,A
28851,A
29114,A
29374,A
30009,R
30155,~
30257,A
30519,A
30779,A
31294,R
31535,A
31794,A
32412,~
32478,R
32728,A
32993,A
33252,A
33511,A
33769,A
34305,R
34556,A
34825,A
35511,R
35750,A
36020,A
36284,A
36971,R
37211,A
37486,A
38193,R
38436,A
38701,A
38961,A
39667,R
39909,A
40167,A
40873,R
41125,A
41383,A
42068,R
42314,A
42577,A
43249,R
43496,A
43766,A
44441,R
44684,A
44945,A
45199,A
45460,A
45718,A
46394,R
46639,A
46908,A
47175,A
47439,A
47697,A
47955,A
48214,A
48476,A
48739,A
49007,A
49871,R
50368,R
50616,A
50880,A
51134,A
51398,A
52006,R
52261,A
52524,A
53180,R
53433,A
53692,A
54360,R
54605,A
54863,A
55550,R
55798,A
56062,A
56747,R
56991,A
57248,A
57506,A
57768,A
58027,A
58938,R
59455,R
59699,A
59959,A
60638,R
60891,A
61155,A
61419,A
61683,A
61943,A
62626,R
62872,A
63494,R
63732,A
64329,R
64574,A
65169,R
65413,A
65672,A
66323,R
66571,A
66827,A
67463,R
67709,A
67972,A
68610,R
68845,A
69441,R
69688,A
69944,A
70586,R
70829,A
71095,A
71354,A
72002,R
72245,A
72863,R
73095,A
73351,A
73604,A
73863,A
74516,R
75212,R
75456,A
75716,A
76388,R
76624,A
76888,A
77562,R
77800,A
78060,A
78727,R
78976,A
79240,A
79488,A
79740,A
79997,A
80691,R
80933,A
81192,A
81335,~
81446,A
81705,A
81971,A
82228,A
82496,A
82755,A
83018,A
83281,A
83548,A
83811,A
84079,A
84343,A
84601,A
85176,R
85427,A
85700,A
85962,A
86225,A
87235,R
87470,~
87709,R
87955,A
88223,A
88485,A
88746,A
88997,A
89260,A
89528,A
89790,A
90514,R
90767,A
91033,A
91731,R
91982,A
92610,R
92854,A
93122,A
93384,A
93646,A
94262,R
94514,A
94789,A
95482,R
95725,A
95988,A
96255,A
96523,A
96786,A
96933,~
97500,R
97749,A
98406,R
98653,A
98922,A
99180,A
99238,~
99449,A
99599,~
100074,R
100321,A
100583,A
101161,~
101262,R
101508,A
101768,A
102024,A
102981,R
103388,R
103636,A
103902,A
104595,R
104832,A
105095,A
105813,R
106335,R
106581,A
106840,A
107102,A
107369,A
107632,A
107895,A
108161,A
108842,R
109352,R
109596,A
109862,A
110122,A
110387,A
111069,R
111311,A
111577,A
111840,A
112108,A
112375,A
113376,R
113878,R
114122,A
114725,R
114962,A
115225,A
115486,A
115745,A
115999,A
116257,A
116517,A
116787,A
117455,R
117698,A
118330,R
118580,A
118849,A
119501,R
119744,A
120013,A
120266,A
120532,A
120790,A
121455,R
121702,A
121970,A
122229,A
122278,~
122389,~
122495,A
123090,R
123331,A
123590,A
123846,A
124104,A
124681,R
124923,A
125189,A
125443,A
125704,A
125861,~
126413,R
126661,A
126925,A
127625,R
128547,R
129047,R
129294,A
129431,~
129567,A
129830,A
130096,A
130352,A
130614,A
130880,A
131874,R
132336,R
132583,A
132850,A
133108,A
133367,A
133968,R
134217,A
134385,~
134488,A
135169,R
135413,A
135681,A
135950,A
136208,A
136466,A
136600,~
136725,A
137697,R
137954,~
138177,R
138420,A
138684,A
138950,A
139213,A
139475,A
139729,A
139864,~
140271,~
140311,R
140558,A
140827,A
141098,A
141231,~
141362,A
141623,A
141887,A
142158,A
143183,R
143592,R
143844,A
144108,A
144368,A
145059,R
145310,A
145579,A
146231,R
146472,A
146735,A
147003,A
147278,A
147329,~
147539,A
147803,A
148063,A
148235,~
148330,A
148601,A
148866,A
149556,R
149802,A
150066,A
150783,R
151028,A
151293,A
151563,A
151833,A
152095,A
153029,R
153472,R
153722,A
153982,A
154652,R
154908,A
155175,A
155435,A
155697,A
156364,R
156613,A
156883,A
157545,R
157788,A
158055,A
158317,A
158579,A
158839,A
159099,A
159632,R
159884,A
160156,A
160419,A
160679,A
160944,A
161692,R
161931,A
162197,A
162461,A
162725,A
163357,R
163607,A
163868,A
164133,A
164408,A
164673,A
164939,A
165583,R
165827,A
166102,A
166369,A
167348,R
167828,R
168079,A
168339,A
169003,R
169256,A
169531,A
170193,R
170442,A
170713,A
170972,A
171589,R
171832,A
172096,A
172359,A
173083,R
173328,A
173596,A
173866,A
174132,A
174391,A
175093,R
175328,A
175597,A
175860,A
176122,A
176385,A
176642,A
177302,R
177544,A
177795,A
178451,R
178697,A
178964,A
179217,A
179476,A
179728,A
179990,A
180255,A
180516,A
181221,R
181469,A
181726,A
181988,A
182261,A
182520,A
182780,A
183041,A
183636,R
183887,A
184152,A
184412,A
184678,A
185329,R
185573,A
185843,A
186551,R
186796,A
187435,R
187688,A
187950,A
188213,A
188481,A
188743,A
189005,A
189552,R
189802,A
190073,A
190751,R
190998,A
191614,R
191863,A
192128,A
192381,A
192644,A
192912,A
193171,A
193704,R
193945,A
194210,A
194875,R
195122,A
195390,A
196094,R
196344,A
196609,A
196870,A
197131,A
197773,R
198031,A
198298,A
198562,A
198826,A
199488,R
199742,A
200005,A
200265,A
200806,R
201050,A
201319,A
201584,A
201843,A
202107,A
202878,R
203124,A
203395,A
203664,A
203931,A
204197,A
204906,R
205150,A
205423,A
206132,R
206383,A
206650,A
206911,A
207177,A
207851,R
208100,R
208371,A
208637,A
209198,R
209438,A
209710,A
209975,A
210664,R
210913,A
211183,A
211439,A
211707,A
211978,A
212245,A
212517,A
212788,A
213060,A
213329,A
214056,R
214307,A
214578,A
214847,A
215127,A
215791,R
216051,A
216331,A
216597,A
217164,R
217411,A
217684,A
217954,A
218227,A
218782,R
219026,A
219303,A
219573,A
219846,A
220528,R
220783,A
221058,A
221331,A
221900,R
222147,A
222421,A
222694,A
222963,A
223234,A
223512,A
224261,R
224522,A
224798,A
225486,R
225739,A
226007,A
226697,R
226941,A
227202,A
227885,R
228131,A
228397,A
228657,A
228928,A
230038,R
230540,R
230800,A
231076,A
231348,A
231613,A
231885,A
232159,A
232430,A
233542,R
234031,R
234285,A
234557,A
235243,R
235490,A
235765,A
236037,A
236301,A
236936,R
237196,A
237473,A
237741,A
238277,R
238528,A
238803,A
239074,A
239342,A
239994,R
240250,A
240527,A
240791,A
241054,A
241693,R
241953,A
242230,A
242499,A
242770,A
243036,A
243307,A
243583,A
243896,~
244261,R
244508,A
244782,A
245040,A
245308,A
245572,A
245833,A
246099,A
246360,A
246638,A
246898,A
247177,A
247420,A
247683,A
247947,A
248205,A
248465,A
248729,A
248905,~
248981,A
249236,A
249498,A
249773,A
250045,A
250309,A
250569,A
250831,A
251099,A
251362,A
251628,A
251901,A
252171,A
252439,A
252568,~
252707,A
252983,A
253255,A
253526,A
253793,A
254383,R
254492,~
254631,A
255200,R
255447,A
255715,A
255980,A
256132,~
256253,A
256515,A
256782,A
257419,R
257659,A
257930,A
258198,A
258461,A
258731,A
258994,A
259265,A
259543,A
259812,A
260082,A
260348,A
260623,A
261270,R
261514,A
261777,A
262418,R
262675,A
262943,A
263203,A
263860,R
263913,~
264100,A
264367,A
264636,A
264898,A
265164,A
265429,A
266080,R
266327,A
266594,A
267216,R
267466,A
268107,R
268355,A
268556,~
268623,A
269283,R
269525,A
269787,A
270451,R
270699,A
270972,A
271228,A
271487,A
272198,R
272440,A
272703,A
272962,A
273221,A
273481,A
273748,A
274019,A
274279,A
274964,R
275217,A
275486,A
276145,R
276396,A
276660,A
276927,A
277700,R
277946,A
278215,A
278866,R
279104,A
279371,A
280031,R
280279,A
280547,A
281224,R
281474,A
281747,A
282013,A
282696,R
282941,A
283212,A
283870,R
284112,A
284371,A
285051,R
285296,A
285562,A
286230,R
286478,A
286746,A
287003,A
287260,A
287520,A
287788,A
288058,A
288325,A
288585,A
288851,A
289122,A
289389,A
289656,A
289932,A
290615,R
290869,A
291147,A
291413,A
291679,A
292350,R
292600,A
292872,A
293603,R
293849,A
294126,A
294840,R
295090,A
295362,A
296051,R
296298,A
296565,A
297243,R
297501,A
297769,A
298028,A
298840,R
299087,A
299360,A
300042,R
300287,A
300560,A
301235,R
301481,A
301744,A
302001,A
302652,R
302900,A
303166,A
303838,R
304080,A
304345,A
305051,R
305295,A
305562,A
305827,A
306088,A
306746,R
306995,A
307267,A
307531,A
307793,A
308059,A
308320,A
308590,A
309091,R
309334,A
309599,A
310276,R
310528,A
311193,R
311440,A
311713,A
312411,R
312656,A
312921,A
313190,A
313455,A
313719,A
313975,A
314706,R
315684,R
316084,R
316208,~
316342,A
316551,A
316852,A
316968,~
317105,A
317364,A
318060,R
318307,A
318568,A
318826,A
319722,R
320210,R
320460,A
320727,A
320985,A
321251,A
321521,A
321784,A
322049,A
322309,A
322580,A
323717,R
324161,R
324418,A
324692,A
324954,A
325217,A
325481,A
325750,A
326380,R
326620,A
326888,A
327584,R
327841,A
328110,A
328375,A
329343,R
329863,R
330111,A
330378,A
330643,A
330906,A
331170,A
331433,A
332112,R
332362,A
332630,A
333321,R
333565,A
333834,A
334103,A
334363,A
334628,A
335292,R
335547,A
335821,A
336083,A
336346,A
336617,A
336883,A
337470,R
337715,A
337981,A
338248,A
339212,R
339630,R
339882,A
340151,A
340847,R
341091,A
341358,A
341632,A
341904,A
342170,A
342433,A
342699,A
342970,A
344483,R
344941,R
345188,A
345456,A
345718,A
345983,A
346249,A
346520,A
346792,A
347906,R
348357,R
348608,A
348870,A
349575,R
349825,A
350096,A
350361,A
350630,A
350902,A
351176,A
351447,A
351715,A
352500,R
353976,R
354423,R
354675,A
354938,A
355198,A
355467,A
355730,A
355997,A
356266,A
356534,A
356799,A
357060,A
358242,R
358690,R
358938,A
359208,A
359864,R
360106,A
360371,A
360639,A
360902,A
361165,A
361425,A
362058,R
362309,A
362578,A
362847,A
363117,A
363877,R
364404,R
364647,A
364919,A
365183,A
365447,A
365716,A
365983,A
367024,R
367436,R
367690,A
367957,A
368227,A
368491,A
368760,A
369034,A
369298,A
370164,R
371137,R
371596,R
371851,A
372125,A
372385,A
372651,A
372912,A
373180,A
373717,R
373961,A
374227,A
374880,R
375132,A
375405,A
375665,A
376348,R
376602,A
376874,A
377137,A
377402,A
377672,A
377934,A
378206,A
378481,A
380595,R
381024,R
381283,A
381559,A
381821,A
382088,A
382348,A
382620,A
382896,A
383161,A
383426,A
383694,A
383963,A
384959,R
385498,R
385753,A
386026,A
386293,A
386560,A
386819,A
387080,A
387347,A
387619,A
388337,R
388849,R
389102,A
389372,A
389640,A
390342,R
390588,A
390858,A
391545,R
391794,A
392065,A
392337,A
392602,A
392869,A
393136,A
394055,R
395011,R
395429,R
395682,A
395948,A
396206,A
396468,A
398056,R
398494,R
398759,A
399025,A
399290,A
399555,A
399820,A
400078,A
400351,A
400620,A
400888,A
401679,R
402682,R
403124,R
403372,A
403640,A
403904,A
404164,A
404422,A
404687,A
404956,A
405222,A
405899,R
406148,A
406408,A
406674,A
406947,A
407209,A
408462,R
408953,R
409197,A
409461,A
409724,A
409986,A
410245,A
410509,A
410768,A
411029,A
411300,A
411564,A
411831,A
412809,R
413535,R
413784,A
414048,A
414316,A
414585,A
414852,A
415115,A
415381,A
416130,R
417576,R
418009,R
418255,A
418523,A
418790,A
419053,A
419322,A
419596,A
419864,A
420136,A
420405,A
420679,A
420955,A
421952,R
422393,R
422652,A
422924,A
423188,A
423451,A
423723,A
424003,A
424275,A
424544,A
425617,R
426051,R
426304,A
426567,A
426835,A
427111,A
427375,A
427643,A
428804,R
429258,R
429510,A
429771,A
430043,A
430319,A
430586,A
430852,A
431123,A
431390,A
431658,A
432788,R
433365,R
433617,A
433895,A
434154,A
434422,A
434692,A
434960,A
435232,A
435509,A
435778,A
436858,R
437400,R
437648,A
437921,A
438192,A
438460,A
438728,A
438997,A
439261,A
439530,A
439812,A
440080,A
440716,R
440974,A
441239,A
441913,R
442163,A
442427,A
442693,A
442969,A
443234,A
443506,A
443779,A
444533,R
446025,R
446331,A
446513,A
446678,A
446882,A
447109,A
447374,A
447598,A
447831,A
448076,A
448848,R
449256,R
449505,A
449776,A
450038,A
450302,A
452324,j
452796,R
453045,A
453306,A
453572,A
453829,A
454098,A
454370,A
454630,A
454891,A
455152,A
455420,A
456353,R
456790,R
457033,A
457302,A
457564,A
457822,A
458086,A
458349,A
458621,A
458892,A
459161,A
459425,A
460545,R
461368,R
462304,R
463206,R
463737,R
463979,A
464242,A
464491,A
464748,A
465009,A
465270,A
465530,A
465790,A
467366,R
467784,R
468038,A
468306,A
468568,A
468818,A
469075,A
469334,A
469588,A
469850,A
470116,A
470376,A
471075,R
471623,R
471871,A
472134,A
472396,A
472661,A
472928,A
473192,A
474686,R
475087,R
475334,A
475595,A
475852,A
476116,A
476376,A
476637,A
476897,A
477155,A
477419,A
477691,A
477950,A
478218,A
478480,A
479736,~
480081,R
480435,~
480482,R
480734,A
481004,A
481270,A
481527,A
481784,A
482046,A
482303,A
482565,A
483278,R
483704,~
483807,R
484057,A
484702,R
484956,A
485026,~
485227,A
485907,R
486151,A
486420,A
486678,A
486941,A
487219,A
487481,A
487747,A
488511,R
490008,R
490453,R
490699,A
490956,A
491211,A
491478,A
491739,A
492005,A
492277,A
492539,A
492801,A
493858,R
494765,R
495663,R
496167,R
496417,A
496687,A
496947,A
497207,A
497469,A
497728,A
497985,A
498252,A
498518,A
498781,A
499473,R
500401,R
500924,R
501166,A
501433,A
501703,A
501961,A
502219,A
502475,A
502740,A
503008,A
503269,A
503531,A
503791,A
504055,A
504315,A
504581,A
504850,A
505712,R
507151,R
507561,R
507813,A
508079,A
508336,A
508596,A
508859,A
509121,A
509385,A
509653,A
509912,A
510176,A
510445,A
512495,R
512918,R
513164,A
513423,A
513681,A
513942,A
514203,A
514469,A
514736,A
514994,A
516048,R
516886,R
517810,R
518716,R
519616,R
520122,R
520368,A
520632,A
520893,A
521150,A
521404,A
521663,A
521926,A
522181,A
522439,A
522693,A
522946,A
523647,R
524153,R
524400,A
524664,A
524926,A
525194,A
525452,A
525710,A
525970,A
526238,A
526497,A
526765,A
527036,A
527295,A
528058,R
528577,R
528818,A
529084,A
529345,A
529600,A
529864,A
530129,A
530389,A
530648,A
530909,A
531177,A
531446,A
531716,A
532341,R
532592,A
532867,A
533133,A
533406,A
534956,R
535400,R
535655,A
535920,A
536191,A
536464,A
536727,A
536989,A
537252,A
537530,A
537802,A
538070,A
539172,R
539605,R
539852,A
540121,A
540385,A
540657,A
540931,A
541192,A
542179,R
542750,R
542992,A
543255,A
543510,A
543775,A
544043,A
544305,A
544568,A
544841,A
545114,A
545850,R
546837,R
547323,R
547574,A
547836,A
548102,A
548370,A
548638,A
548906,A
549177,A
549445,A
549708,A
549978,A
550255,A
550524,A
550797,A
551945,R
552401,R
552653,A
552917,A
553183,A
553457,A
553719,A
553981,A
554242,A
554511,A
554774,A
555051,A
556003,R
556534,R
556791,A
557065,A
557326,A
557594,A
557866,A
558136,A
558410,A
558681,A
558948,A
559212,A
559481,A
559761,A
560859,R
561305,R
561559,A
561832,A
562105,A
562369,A
562640,A
562918,A
563184,A
563458,A
563730,A
564003,A
564271,A
564969,R
565474,R
565724,A
566005,A
566277,A
566553,A
566819,A
567088,A
567362,A
567637,A
567919,A
568198,A
568476,A
568750,A
569035,A
569923,R
570474,R
570731,A
571009,A
571284,A
571559,A
571828,A
572105,A
573382,R
573986,R
574239,A
574513,A
574784,A
575052,A
575324,A
575606,A
575876,A
576145,A
576417,A
577530,R
577977,R
578229,A
578510,A
578788,A
579060,A
579332,A
579601,A
579877,A
580147,A
580428,A
580708,A
580978,A
581945,R
582338,R
582588,A
582857,A
583126,A
583397,A
583669,A
583944,A
584646,R
585651,R
586067,R
586317,A
586589,A
586852,A
587114,A
587377,A
587636,A
588442,R
588941,R
589191,A
589463,A
589734,A
590008,A
590272,A
590544,A
590813,A
591091,A
591371,A
591642,A
592521,R
593066,R
593325,A
593597,A
593861,A
594133,A
594411,A
594682,A
594953,A
595218,A
595484,A
595758,A
596035,A
597198,R
598164,R
598703,R
598949,A
599220,A
599489,A
599751,A
600020,A
600279,A
600549,A
600824,A
601091,A
601354,A
601619,A
601890,A
602155,A
603036,R
603520,R
603772,A
604044,A
604310,A
604571,A
604835,A
605105,A
605780,R
606711,R
607163,R
607412,A
607672,A
607932,A
608195,A
608453,A
608719,A
608981,A
609243,A
609507,A
609766,A
610037,A
610677,R
610924,A
611202,A
611477,A
611750,A
613352,R
613782,R
614039,A
614335,A
614619,A
615344,R
616249,R
617119,R
617963,R
618801,R
619634,R
619880,A
620136,A
620382,A
620636,A
620894,A
621145,A
621408,A
621672,A
621924,A
622184,A
622441,A
622709,A
622977,A
623241,A
623886,R
624380,R
624628,A
624901,A
625157,A
625414,A
625680,A
625952,A
626214,A
626481,A
626748,A
627012,A
627277,A
627542,A
627811,A
628079,A
628345,A
629048,R
629972,R
630475,R
630724,A
630989,A
631248,A
631507,A
631765,A
632024,A
632297,A
632569,A
632838,A
633564,R
634619,R
635055,R
635311,A
635585,A
635850,A
636112,A
636373,A
636643,A
636914,A
637182,A
637453,A
637724,A
637991,A
638940,R
639444,R
639702,A
639974,A
640243,A
640515,A
640781,A
641049,A
641315,A
641589,A
641869,A
642141,A
643260,R
643833,R
644084,A
644350,A
644622,A
644895,A
645170,A
645442,A
645709,A
645975,A
646243,A
646518,A
647159,R
647410,A
647680,A
647955,A
648228,A
648845,R
649097,A
649366,A
