index,annotation_symbol
21,+
265,N
575,N
876,N
1180,N
1482,N
1795,N
2127,N
2444,N
2744,N
3044,N
3347,N
3647,N
3954,N
4282,N
4609,N
4939,N
5255,N
5580,N
5892,N
6216,N
6553,N
6873,N
7178,N
7481,N
7781,N
8097,N
8417,N
8739,N
9060,N
9361,N
9663,N
9963,N
10279,N
10597,N
10910,N
11223,N
11520,N
11803,N
12097,N
12395,N
12698,N
13001,N
13300,N
13598,N
13886,N
14169,N
14461,N
14769,N
15082,N
15383,N
15683,N
15977,N
16269,N
16575,N
16886,N
17219,N
17536,N
17837,N
18146,N
18445,N
18739,N
19048,N
19366,N
19688,N
19990,N
20286,N
20593,N
20893,N
21200,N
21517,N
21837,N
22136,N
22423,N
22727,N
23026,N
23327,N
23639,N
23955,N
24268,N
24561,N
24860,N
25165,N
25465,N
25773,N
26082,N
26389,N
26684,N
26974,N
27272,N
27574,N
27874,N
28186,N
28491,N
28784,N
29064,N
29344,N
29650,N
29955,N
30259,N
30574,N
30880,N
31181,N
31478,N
31792,N
32116,N
32436,N
32758,N
33065,N
33374,N
33678,N
33980,N
34308,N
34629,N
34938,N
35239,N
35540,N
35846,N
36154,N
36476,N
36804,N
37115,N
37418,N
37718,N
38026,N
38332,N
38647,N
38974,N
39284,N
39578,N
39873,N
40178,N
40480,N
40788,N
41105,N
41413,N
41706,N
41996,N
42286,N
42591,N
42901,N
43203,N
43521,N
43827,N
44113,N
44404,N
44704,N
45014,N
45323,N
45629,N
45930,N
46216,N
46498,N
46784,N
47091,N
47390,N
47683,N
47978,N
48262,N
48541,N
48826,N
49114,N
49422,N
49728,N
50024,N
50325,N
50618,N
50907,N
51210,N
51519,N
51840,N
52148,N
52447,N
52750,N
53045,N
53336,N
53641,N
53952,N
54256,N
54550,N
54840,N
55126,N
55410,N
55706,N
56005,N
56304,N
56590,N
56864,N
57147,N
57439,N
57737,N
58053,N
58375,N
58702,N
59024,N
59343,N
59660,N
59977,N
60295,N
60623,N
60942,N
61245,N
61538,N
61847,N
62160,N
62473,N
62792,N
63106,N
63413,N
63710,N
64023,N
64356,N
64683,N
65013,N
65327,N
65639,N
65939,N
66239,N
66573,N
66896,N
67210,N
67524,N
67831,N
68136,N
68442,N
68772,N
69103,N
69427,N
69740,N
70052,N
70363,N
70678,N
71010,N
71345,N
