index,annotation_symbol
52,+
135,N
366,N
606,N
841,N
1082,N
1327,N
1562,N
1794,N
2042,N
2289,N
2528,N
2759,N
2994,N
3227,N
3463,N
3704,N
3938,N
4166,N
4400,N
4646,N
4880,N
5108,N
5339,N
5572,N
5805,N
6036,N
6271,N
6506,N
6736,N
6974,N
7210,N
7445,N
7676,N
7909,N
8142,N
8380,N
8622,N
8852,N
9084,N
9322,N
9568,N
9805,N
10034,N
10266,N
10503,N
10741,N
10982,N
11211,N
11441,N
11673,N
11915,N
12147,N
12378,N
12608,N
12844,N
13073,N
13310,N
13546,N
13780,N
14009,N
14250,N
14489,N
14723,N
14952,N
15185,N
15415,N
15651,N
15892,N
16120,N
16348,N
16581,N
16827,N
17060,N
17288,N
17518,N
17755,N
17992,N
18230,N
18463,N
18697,N
18927,N
19171,N
19404,N
19637,N
19863,N
20094,N
20320,N
20553,N
20785,N
21014,N
21238,N
21470,N
21705,N
21936,N
22162,N
22392,N
22624,N
22859,N
23097,N
23326,N
23557,N
23785,N
24026,N
24255,N
24485,N
24712,N
24942,N
25167,N
25403,N
25638,N
25867,N
26090,N
26329,N
26568,N
26803,N
27028,N
27259,N
27490,N
27723,N
27964,N
28195,N
28423,N
28654,N
28896,N
29128,N
29357,N
29587,N
29825,N
30056,N
30291,N
30522,N
30755,N
30980,N
31217,N
31452,N
31685,N
31909,N
32139,N
32367,N
32602,N
32837,N
33065,N
33290,N
33519,N
33756,N
33988,N
34216,N
34440,N
34674,N
34904,N
35140,N
35374,N
35604,N
35832,N
36070,N
36307,N
36542,N
36767,N
36997,N
37224,N
37459,N
37695,N
37923,N
38151,N
38385,N
38628,N
38860,N
39090,N
39323,N
39557,N
39789,N
40025,N
40261,N
40494,N
40723,N
40962,N
41203,N
41440,N
41669,N
41901,N
42133,N
42369,N
42613,N
42843,N
43069,N
43302,N
43546,N
43780,N
44007,N
44235,N
44469,N
44701,N
44932,N
45163,N
45391,N
45611,N
45840,N
46078,N
46312,N
46543,N
46777,N
47010,N
47247,N
47486,N
47715,N
47945,N
48181,N
48425,N
48661,N
48893,N
49126,N
49363,N
49605,N
49847,N
50079,N
50311,N
50543,N
50787,N
51022,N
51258,N
51488,N
51725,N
51958,N
52198,N
52432,N
52665,N
52895,N
53139,N
53375,N
53609,N
53838,N
54070,N
54299,N
54534,N
54772,N
55002,N
55227,N
55462,N
55704,N
55934,N
56160,N
56390,N
56624,N
56860,N
57099,N
57331,N
57564,N
57793,N
58033,N
58266,N
58497,N
58724,N
58956,N
59183,N
59416,N
59650,N
59882,N
60108,N
60344,N
60584,N
60820,N
61048,N
61281,N
61515,N
61752,N
61992,N
62223,N
62456,N
62694,N
62939,N
63171,N
63398,N
63629,N
63862,N
64095,N
64334,N
64562,N
64794,N
65022,N
65265,N
65499,N
65734,N
65965,N
66200,N
66430,N
66669,N
66907,N
67141,N
67366,N
67602,N
67840,N
68073,N
68298,N
68528,N
68758,N
68991,N
69226,N
69453,N
69680,N
69910,N
70153,N
70385,N
70615,N
70842,N
71079,N
71307,N
71543,N
71776,N
72007,N
72231,N
72466,N
72704,N
72939,N
73164,N
73396,N
73629,N
73867,N
74108,N
74343,N
74579,N
74814,N
75056,N
75290,N
75522,N
75753,N
75986,N
76218,N
76451,N
76684,N
76915,N
77140,N
77378,N
77614,N
77849,N
78075,N
78308,N
78541,N
78783,N
79024,N
79255,N
79482,N
79721,N
79962,N
80196,N
80423,N
80657,N
80891,N
81125,N
81363,N
81596,N
81825,N
82056,N
82294,N
82531,N
82765,N
82998,N
83235,N
83465,N
83702,N
83943,N
84178,N
84407,N
84644,N
84886,N
85120,N
85346,N
85578,N
85809,N
86047,N
86289,N
86520,N
86753,N
86992,N
87240,N
87480,N
87713,N
87949,N
88188,N
88432,N
88676,N
88911,N
89146,N
89385,N
89632,N
89869,N
90103,N
90341,N
90581,N
90824,N
91069,N
91307,N
91547,N
91786,N
92037,N
92275,N
92511,N
92749,N
92989,N
93228,N
93471,N
93706,N
93940,N
94176,N
94422,N
94662,N
94896,N
95130,N
95370,N
95608,N
95850,N
96090,N
96325,N
96557,N
96798,N
97036,N
97267,N
97495,N
97727,N
97955,N
98185,N
98418,N
98644,N
98868,N
99097,N
99333,N
99562,N
99787,N
100014,N
100245,N
100478,N
100712,N
100940,N
101168,N
101392,N
101626,N
101860,N
102092,N
102314,N
102540,N
102768,N
103004,N
103244,N
103470,N
103698,N
103932,N
104175,N
104405,N
104635,N
104863,N
105096,N
105325,N
105560,N
105789,N
106019,N
106242,N
106477,N
